end,dps,filed,concept,eps,ticker,dps_prev,gap
2011-03-31,0.05,2011-05-05,CommonStockDividendsPerShareDeclared,1.08,LNC,0.01,365.0
2012-03-31,0.08,2012-05-03,CommonStockDividendsPerShareDeclared,0.85,LNC,0.05,366.0
2013-03-31,0.12,2013-05-02,CommonStockDividendsPerShareDeclared,0.89,LNC,0.08,365.0
2014-03-31,0.16,2014-05-01,CommonStockDividendsPerShareDeclared,1.25,LNC,0.12,365.0
2015-03-31,0.2,2015-04-30,CommonStockDividendsPerShareDeclared,1.17,LNC,0.16,365.0
2015-06-30,0.2,2016-08-04,CommonStockDividendsPerShareDeclared,1.37,LNC,0.2,91.0
2015-09-30,0.2,2016-11-03,CommonStockDividendsPerShareDeclared,0.91,LNC,0.2,92.0
2015-12-31,0.2499999999999999,2016-02-25,CommonStockDividendsPerShareDeclared,1.15,LNC,0.2,92.0
2016-03-31,0.25,2016-05-05,CommonStockDividendsPerShareDeclared,0.86,LNC,0.2499999999999999,91.0
2016-06-30,0.25,2016-08-04,CommonStockDividendsPerShareDeclared,1.37,LNC,0.25,91.0
2016-09-30,0.25,2016-11-03,CommonStockDividendsPerShareDeclared,2.02,LNC,0.25,92.0
2016-12-31,0.29000000000000004,2017-02-23,CommonStockDividendsPerShareDeclared,0.83,LNC,0.25,92.0
2017-03-31,0.29,2017-05-04,CommonStockDividendsPerShareDeclared,1.93,LNC,0.29000000000000004,90.0
2017-06-30,0.29,2017-08-03,CommonStockDividendsPerShareDeclared,1.84,LNC,0.29,91.0
2017-09-30,0.29,2017-11-02,CommonStockDividendsPerShareDeclared,1.89,LNC,0.29,92.0
2017-12-31,0.33000000000000007,2018-02-22,CommonStockDividendsPerShareDeclared,3.73,LNC,0.29,92.0
2018-03-31,0.33,2018-05-03,CommonStockDividendsPerShareDeclared,1.68,LNC,0.33000000000000007,90.0
2018-06-30,0.33,2018-08-02,CommonStockDividendsPerShareDeclared,1.76,LNC,0.33,91.0
2018-09-30,0.33,2018-11-02,CommonStockDividendsPerShareDeclared,2.27,LNC,0.33,92.0
2018-12-31,0.3700000000000001,2019-02-20,CommonStockDividendsPerShareDeclared,1.89,LNC,0.33,92.0
2019-03-31,0.37,2019-05-02,CommonStockDividendsPerShareDeclared,1.23,LNC,0.3700000000000001,90.0
2019-06-30,0.37,2019-08-01,CommonStockDividendsPerShareDeclared,1.8,LNC,0.37,91.0
2019-09-30,0.37,2019-10-31,CommonStockDividendsPerShareDeclared,-0.81,LNC,0.37,92.0
2019-12-31,0.40000000000000013,2020-02-20,CommonStockDividendsPerShareDeclared,2.18,LNC,0.37,92.0
2020-03-31,0.4,2020-05-07,CommonStockDividendsPerShareDeclared,0.27,LNC,0.40000000000000013,91.0
2020-06-30,0.4,2020-08-06,CommonStockDividendsPerShareDeclared,-0.49,LNC,0.4,91.0
2020-09-30,0.4,2020-11-05,CommonStockDividendsPerShareDeclared,2.06,LNC,0.4,92.0
2020-12-31,0.41999999999999993,2021-02-18,CommonStockDividendsPerShareDeclared,0.74,LNC,0.4,92.0
2021-03-31,0.42,2021-05-06,CommonStockDividendsPerShareDeclared,1.17,LNC,0.41999999999999993,90.0
2021-06-30,0.42,2021-08-05,CommonStockDividendsPerShareDeclared,3.38,LNC,0.42,91.0
2021-09-30,0.42,2021-11-04,CommonStockDividendsPerShareDeclared,1.7,LNC,0.42,92.0
2021-12-31,0.45,2023-03-30,CommonStockDividendsPerShareDeclared,3.92,LNC,0.42,92.0
2022-03-31,0.45,2022-05-05,CommonStockDividendsPerShareDeclared,0.6,LNC,0.45,90.0
2022-06-30,0.45,2022-08-04,CommonStockDividendsPerShareDeclared,1.39,LNC,0.45,91.0
2022-09-30,0.45,2022-11-03,CommonStockDividendsPerShareDeclared,-15.17,LNC,0.45,92.0
2022-12-31,0.45,2023-03-30,CommonStockDividendsPerShareDeclared,0.12,LNC,0.45,92.0
2023-03-31,0.45,2024-05-02,CommonStockDividendsPerShareDeclared,-5.35,LNC,0.45,90.0
2023-06-30,0.45,2023-08-03,CommonStockDividendsPerShareDeclared,2.95,LNC,0.45,91.0
2023-09-30,0.45,2023-11-02,CommonStockDividendsPerShareDeclared,4.82,LNC,0.45,92.0
2023-12-31,0.44999999999999996,2024-02-22,CommonStockDividendsPerShareDeclared,-7.340000000000001,LNC,0.45,92.0
2024-03-31,0.45,2024-05-02,CommonStockDividendsPerShareDeclared,6.98,LNC,0.44999999999999996,91.0
2024-06-30,0.45,2024-08-01,CommonStockDividendsPerShareDeclared,5.18,LNC,0.45,91.0
2024-09-30,0.45,2024-10-31,CommonStockDividendsPerShareDeclared,-3.29,LNC,0.45,92.0
2024-12-31,0.44999999999999996,2025-02-21,CommonStockDividendsPerShareDeclared,9.79,LNC,0.45,92.0
2025-03-31,0.45,2025-05-08,CommonStockDividendsPerShareDeclared,-4.41,LNC,0.44999999999999996,90.0
2025-06-30,0.45,2025-07-31,CommonStockDividendsPerShareDeclared,3.88,LNC,0.45,91.0
2025-09-30,0.45,2025-10-30,CommonStockDividendsPerShareDeclared,2.15,LNC,0.45,92.0
2025-12-31,0.44999999999999996,2026-02-19,CommonStockDividendsPerShareDeclared,4.32,LNC,0.45,92.0
2026-03-31,0.45,2026-05-07,CommonStockDividendsPerShareDeclared,-1.08,LNC,0.44999999999999996,90.0
2026-06-30,0.45,2026-07-30,CommonStockDividendsPerShareDeclared,6.85,LNC,0.45,91.0
2009-06-30,0.375,2010-08-05,CommonStockDividendsPerShareDeclared,0.26,LNT,,
2009-09-30,0.375,2010-10-29,CommonStockDividendsPerShareDeclared,-0.4,LNT,0.375,92.0
2010-03-31,0.395,2011-05-05,CommonStockDividendsPerShareDeclared,0.39,LNT,0.375,182.0
2010-06-30,0.395,2010-08-05,CommonStockDividendsPerShareDeclared,0.43,LNT,0.395,91.0
2010-09-30,0.395,2010-10-29,CommonStockDividendsPerShareDeclared,1.35,LNT,0.395,92.0
2010-12-31,0.395,2011-02-28,CommonStockDividendsPerShareDeclared,0.4300000000000001,LNT,0.395,92.0
2011-03-31,0.425,2011-05-05,CommonStockDividendsPerShareDeclared,0.66,LNT,0.395,90.0
2011-06-30,0.425,2011-08-05,CommonStockDividendsPerShareDeclared,0.46,LNT,0.425,91.0
2011-09-30,0.425,2011-11-03,CommonStockDividendsPerShareDeclared,1.1,LNT,0.425,92.0
2011-12-31,0.42500000000000004,2012-02-27,CommonStockDividendsPerShareDeclared,0.52,LNT,0.425,92.0
2012-03-31,0.45,2012-05-04,CommonStockDividendsPerShareDeclared,,LNT,0.42500000000000004,91.0
2012-06-30,0.45,2012-08-03,CommonStockDividendsPerShareDeclared,,LNT,0.45,91.0
2012-09-30,0.45,2012-11-09,CommonStockDividendsPerShareDeclared,,LNT,0.45,92.0
2012-12-31,0.44999999999999996,2013-02-26,CommonStockDividendsPerShareDeclared,,LNT,0.45,92.0
2013-03-31,0.47,2013-05-03,CommonStockDividendsPerShareDeclared,,LNT,0.44999999999999996,90.0
2013-06-30,0.47,2013-08-02,CommonStockDividendsPerShareDeclared,,LNT,0.47,91.0
2013-09-30,0.47,2013-11-07,CommonStockDividendsPerShareDeclared,,LNT,0.47,92.0
2014-03-31,0.51,2014-05-02,CommonStockDividendsPerShareDeclared,,LNT,0.47,182.0
2014-06-30,0.51,2014-08-07,CommonStockDividendsPerShareDeclared,,LNT,0.51,91.0
2014-09-30,0.51,2014-11-07,CommonStockDividendsPerShareDeclared,,LNT,0.51,92.0
2015-03-31,0.55,2015-05-01,CommonStockDividendsPerShareDeclared,,LNT,0.51,182.0
2015-06-30,0.55,2015-08-06,CommonStockDividendsPerShareDeclared,,LNT,0.55,91.0
2015-09-30,0.55,2015-11-06,CommonStockDividendsPerShareDeclared,,LNT,0.55,92.0
2016-03-31,0.5875,2016-05-05,CommonStockDividendsPerShareDeclared,,LNT,0.55,183.0
2016-06-30,0.2938,2016-08-02,CommonStockDividendsPerShareDeclared,,LNT,0.5875,91.0
2016-09-30,0.29375,2016-11-04,CommonStockDividendsPerShareDeclared,,LNT,0.2938,92.0
2017-03-31,0.315,2017-05-04,CommonStockDividendsPerShareDeclared,,LNT,0.29375,182.0
2017-06-30,0.315,2017-08-04,CommonStockDividendsPerShareDeclared,,LNT,0.315,91.0
2017-09-30,0.315,2017-11-03,CommonStockDividendsPerShareDeclared,,LNT,0.315,92.0
2018-03-31,0.335,2018-05-03,CommonStockDividendsPerShareDeclared,,LNT,0.315,182.0
2018-06-30,0.335,2018-08-03,CommonStockDividendsPerShareDeclared,,LNT,0.335,91.0
2018-09-30,0.335,2018-11-07,CommonStockDividendsPerShareDeclared,0.87,LNT,0.335,92.0
2019-03-31,0.355,2019-05-03,CommonStockDividendsPerShareDeclared,,LNT,0.335,182.0
2019-06-30,0.355,2019-08-02,CommonStockDividendsPerShareDeclared,,LNT,0.355,91.0
2019-09-30,0.355,2019-11-07,CommonStockDividendsPerShareDeclared,0.95,LNT,0.355,92.0
2020-03-31,0.38,2020-05-08,CommonStockDividendsPerShareDeclared,,LNT,0.355,183.0
2020-06-30,0.38,2020-08-10,CommonStockDividendsPerShareDeclared,0.54,LNT,0.38,91.0
2020-09-30,0.38,2020-11-03,CommonStockDividendsPerShareDeclared,0.99,LNT,0.38,92.0
2021-03-31,0.4025,2021-05-07,CommonStockDividendsPerShareDeclared,0.68,LNT,0.38,182.0
2021-06-30,0.4025,2021-08-06,CommonStockDividendsPerShareDeclared,0.58,LNT,0.4025,91.0
2021-09-30,0.4025,2021-11-05,CommonStockDividendsPerShareDeclared,1.02,LNT,0.4025,92.0
2022-03-31,0.4275,2022-04-29,CommonStockDividendsPerShareDeclared,0.77,LNT,0.4025,182.0
2022-06-30,0.4275,2022-08-05,CommonStockDividendsPerShareDeclared,0.63,LNT,0.4275,91.0
2022-09-30,0.4275,2022-11-08,CommonStockDividendsPerShareDeclared,0.9,LNT,0.4275,92.0
2023-03-31,0.4525,2023-05-05,CommonStockDividendsPerShareDeclared,0.65,LNT,0.4275,182.0
2023-06-30,0.4525,2023-08-04,CommonStockDividendsPerShareDeclared,0.64,LNT,0.4525,91.0
2023-09-30,0.4525,2023-11-03,CommonStockDividendsPerShareDeclared,1.02,LNT,0.4525,92.0
2024-03-31,0.48,2024-05-03,CommonStockDividendsPerShareDeclared,0.62,LNT,0.4525,183.0
2024-06-30,0.48,2024-08-02,CommonStockDividendsPerShareDeclared,0.34,LNT,0.48,91.0
2024-09-30,0.48,2024-11-01,CommonStockDividendsPerShareDeclared,1.15,LNT,0.48,92.0
2025-03-31,0.5075,2025-05-09,CommonStockDividendsPerShareDeclared,0.83,LNT,0.48,182.0
2025-06-30,0.5075,2025-08-08,CommonStockDividendsPerShareDeclared,0.68,LNT,0.5075,91.0
2025-09-30,0.5075,2025-11-07,CommonStockDividendsPerShareDeclared,1.09,LNT,0.5075,92.0
2026-03-31,0.535,2026-05-01,CommonStockDividendsPerShareDeclared,0.87,LNT,0.5075,182.0
2012-05-04,0.14,2013-06-04,CommonStockDividendsPerShareDeclared,0.43,LOW,,
2012-08-03,0.16,2013-09-03,CommonStockDividendsPerShareDeclared,0.64,LOW,0.14,91.0
2012-11-02,0.16,2013-12-03,CommonStockDividendsPerShareDeclared,0.35,LOW,0.16,91.0
2013-02-01,0.15999999999999992,2013-04-02,CommonStockDividendsPerShareDeclared,0.27,LOW,0.16,91.0
2013-05-03,0.16,2013-06-04,CommonStockDividendsPerShareDeclared,0.49,LOW,0.15999999999999992,91.0
2013-08-02,0.18,2013-09-03,CommonStockDividendsPerShareDeclared,0.88,LOW,0.16,91.0
2013-11-01,0.18,2013-12-03,CommonStockDividendsPerShareDeclared,0.47,LOW,0.18,91.0
2014-01-31,0.17999999999999994,2014-03-31,CommonStockDividendsPerShareDeclared,0.3,LOW,0.18,91.0
2014-05-02,0.18,2014-06-03,CommonStockDividendsPerShareDeclared,0.61,LOW,0.17999999999999994,91.0
2014-08-01,0.23,2014-09-02,CommonStockDividendsPerShareDeclared,1.04,LOW,0.18,91.0
2014-10-31,0.23,2014-12-02,CommonStockDividendsPerShareDeclared,0.59,LOW,0.23,91.0
2015-01-30,0.22999999999999998,2015-03-31,CommonStockDividendsPerShareDeclared,0.4700000000000002,LOW,0.23,91.0
2015-05-01,0.23,2015-06-02,CommonStockDividendsPerShareDeclared,0.7,LOW,0.22999999999999998,91.0
2015-07-31,0.28,2015-09-01,CommonStockDividendsPerShareDeclared,1.2,LOW,0.23,91.0
2015-10-30,0.28,2015-12-02,CommonStockDividendsPerShareDeclared,0.8,LOW,0.28,91.0
2016-01-29,0.28,2016-03-29,CommonStockDividendsPerShareDeclared,0.0299999999999998,LOW,0.28,91.0
2016-04-29,0.28,2016-05-31,CommonStockDividendsPerShareDeclared,0.98,LOW,0.28,91.0
2016-07-29,0.35,2016-09-02,CommonStockDividendsPerShareDeclared,1.32,LOW,0.28,91.0
2016-10-28,0.35,2016-11-29,CommonStockDividendsPerShareDeclared,0.43,LOW,0.35,91.0
2017-02-03,0.3500000000000001,2017-04-04,CommonStockDividendsPerShareDeclared,0.75,LOW,0.35,98.0
2017-05-05,0.35,2017-06-06,CommonStockDividendsPerShareDeclared,0.7,LOW,0.3500000000000001,91.0
2017-08-04,0.41,2017-09-05,CommonStockDividendsPerShareDeclared,1.68,LOW,0.35,91.0
2017-11-03,0.41,2017-12-05,CommonStockDividendsPerShareDeclared,1.05,LOW,0.41,91.0
2018-02-02,0.41000000000000014,2018-04-02,CommonStockDividendsPerShareDeclared,0.6600000000000001,LOW,0.41,91.0
2018-05-04,0.41,2018-06-05,CommonStockDividendsPerShareDeclared,1.19,LOW,0.41000000000000014,91.0
2018-08-03,0.48,2018-09-04,CommonStockDividendsPerShareDeclared,1.86,LOW,0.41,91.0
2018-11-02,0.48,2018-12-06,CommonStockDividendsPerShareDeclared,0.78,LOW,0.48,91.0
2019-02-01,0.4800000000000002,2019-04-02,CommonStockDividendsPerShareDeclared,-0.9900000000000002,LOW,0.48,91.0
2019-05-03,0.48,2019-06-03,CommonStockDividendsPerShareDeclared,1.31,LOW,0.4800000000000002,91.0
2019-08-02,0.55,2019-09-03,CommonStockDividendsPerShareDeclared,2.14,LOW,0.48,91.0
2019-11-01,0.55,2019-12-04,CommonStockDividendsPerShareDeclared,1.36,LOW,0.55,91.0
2020-01-31,0.5499999999999998,2020-03-23,CommonStockDividendsPerShareDeclared,0.6799999999999997,LOW,0.55,91.0
2020-05-01,0.55,2020-05-28,CommonStockDividendsPerShareDeclared,1.76,LOW,0.5499999999999998,91.0
2020-07-31,0.55,2020-08-26,CommonStockDividendsPerShareDeclared,3.74,LOW,0.55,91.0
2020-10-30,0.6,2020-11-25,CommonStockDividendsPerShareDeclared,0.92,LOW,0.55,91.0
2021-01-29,0.5999999999999996,2021-03-22,CommonStockDividendsPerShareDeclared,1.3499999999999996,LOW,0.6,91.0
2021-04-30,0.6,2021-05-27,CommonStockDividendsPerShareDeclared,3.22,LOW,0.5999999999999996,91.0
2021-07-30,0.8,2021-08-26,CommonStockDividendsPerShareDeclared,4.27,LOW,0.6,91.0
2021-10-29,0.8,2021-11-24,CommonStockDividendsPerShareDeclared,2.74,LOW,0.8,91.0
2022-01-28,0.7999999999999998,2022-03-21,CommonStockDividendsPerShareDeclared,1.84,LOW,0.8,91.0
2022-04-29,0.8,2022-05-26,CommonStockDividendsPerShareDeclared,3.52,LOW,0.7999999999999998,91.0
2022-07-29,1.05,2022-08-25,CommonStockDividendsPerShareDeclared,4.68,LOW,0.8,91.0
2022-10-28,1.05,2022-11-23,CommonStockDividendsPerShareDeclared,0.25,LOW,1.05,91.0
2023-02-03,1.0499999999999998,2023-03-27,CommonStockDividendsPerShareDeclared,1.75,LOW,1.05,98.0
2023-05-05,1.05,2023-06-01,CommonStockDividendsPerShareDeclared,3.78,LOW,1.0499999999999998,91.0
2023-08-04,1.1,2023-08-30,CommonStockDividendsPerShareDeclared,4.56,LOW,1.05,91.0
2023-11-03,1.1,2023-11-29,CommonStockDividendsPerShareDeclared,3.07,LOW,1.1,91.0
2024-02-02,1.0999999999999992,2024-03-25,CommonStockDividendsPerShareDeclared,1.8200000000000005,LOW,1.1,91.0
2024-05-03,1.1,2024-05-30,CommonStockDividendsPerShareDeclared,3.06,LOW,1.0999999999999992,91.0
2024-08-02,1.15,2024-08-29,CommonStockDividendsPerShareDeclared,4.18,LOW,1.1,91.0
2024-11-01,1.15,2024-11-27,CommonStockDividendsPerShareDeclared,2.99,LOW,1.15,91.0
2025-01-31,1.15,2025-03-24,CommonStockDividendsPerShareDeclared,2.02,LOW,1.15,91.0
2025-05-02,1.15,2025-05-29,CommonStockDividendsPerShareDeclared,2.93,LOW,1.15,91.0
2025-08-01,1.2,2025-08-28,CommonStockDividendsPerShareDeclared,4.28,LOW,1.15,91.0
2025-10-31,1.2,2025-11-26,CommonStockDividendsPerShareDeclared,2.88,LOW,1.2,91.0
2026-01-30,1.2000000000000002,2026-03-23,CommonStockDividendsPerShareDeclared,1.7799999999999994,LOW,1.2,91.0
2026-05-01,1.2,2026-05-28,CommonStockDividendsPerShareDeclared,2.9,LOW,1.2000000000000002,91.0
2026-07-31,1.25,2026-08-27,CommonStockDividendsPerShareDeclared,4.28,LOW,1.2,91.0
2021-03-31,0.16,2022-08-09,CommonStockDividendsPerShareCashPaid,3.02,LPX,,
2021-06-30,0.16,2022-08-09,CommonStockDividendsPerShareCashPaid,4.93,LPX,0.16,91.0
2022-03-31,0.22,2022-08-09,CommonStockDividendsPerShareCashPaid,5.64,LPX,0.16,274.0
2022-06-30,0.22,2022-08-09,CommonStockDividendsPerShareCashPaid,4.76,LPX,0.22,91.0
2022-09-30,0.22,2022-11-03,CommonStockDividendsPerShareCashPaid,3.07,LPX,0.22,92.0
2022-12-31,0.24,2024-05-08,CommonStockDividendsPerShareCashPaid,0.4700000000000006,LPX,0.22,92.0
2023-03-31,0.24,2023-05-03,CommonStockDividendsPerShareCashPaid,0.29,LPX,0.24,90.0
2023-06-30,0.24,2023-08-02,CommonStockDividendsPerShareCashPaid,-0.28,LPX,0.24,91.0
2023-09-30,0.24,2023-11-01,CommonStockDividendsPerShareCashPaid,1.63,LPX,0.24,92.0
2023-12-31,0.26,2024-05-08,CommonStockDividendsPerShareCashPaid,0.8300000000000003,LPX,0.24,92.0
2024-03-31,0.26,2024-08-07,CommonStockDividendsPerShareCashPaid,1.49,LPX,0.26,91.0
2024-06-30,0.26,2024-08-07,CommonStockDividendsPerShareCashPaid,2.23,LPX,0.26,91.0
2024-09-30,0.26,2024-11-05,CommonStockDividendsPerShareCashPaid,1.28,LPX,0.26,92.0
2024-12-31,0.0,2025-02-19,CommonStockDividendsPerShareCashPaid,0.91,LPX,0.26,92.0
2025-03-31,0.28,2025-05-06,CommonStockDividendsPerShareCashPaid,1.3,LPX,0.0,90.0
2025-06-30,0.28,2025-08-06,CommonStockDividendsPerShareCashPaid,0.77,LPX,0.28,91.0
2025-09-30,0.28,2025-11-05,CommonStockDividendsPerShareCashPaid,0.13,LPX,0.28,92.0
2025-12-31,0.0,2026-02-17,CommonStockDividendsPerShareCashPaid,-0.1100000000000003,LPX,0.28,92.0
2026-03-31,0.3,2026-08-05,CommonStockDividendsPerShareCashPaid,0.39,LPX,0.0,90.0
2026-06-30,0.3,2026-08-05,CommonStockDividendsPerShareCashPaid,0.38,LPX,0.3,91.0
2014-09-28,0.18,2014-11-03,CommonStockDividendsPerShareDeclared,0.87,LRCX,,
2014-12-28,0.18,2015-02-03,CommonStockDividendsPerShareDeclared,1.11,LRCX,0.18,91.0
2015-03-29,0.18,2015-04-30,CommonStockDividendsPerShareDeclared,1.3,LRCX,0.18,91.0
2015-06-28,0.29999999999999993,2015-08-13,CommonStockDividendsPerShareDeclared,0.8300000000000001,LRCX,0.18,91.0
2015-09-27,0.3,2015-11-03,CommonStockDividendsPerShareDeclared,1.82,LRCX,0.29999999999999993,91.0
2015-12-27,0.3,2016-02-03,CommonStockDividendsPerShareDeclared,1.41,LRCX,0.3,91.0
2016-03-27,0.3,2016-04-25,CommonStockDividendsPerShareDeclared,0.9,LRCX,0.3,91.0
2016-06-26,0.30000000000000004,2016-08-17,CommonStockDividendsPerShareDeclared,1.62,LRCX,0.3,91.0
2016-09-25,0.3,2016-10-25,CommonStockDividendsPerShareDeclared,1.64,LRCX,0.30000000000000004,91.0
2016-12-25,0.45,2017-01-30,CommonStockDividendsPerShareDeclared,2.05,LRCX,0.3,91.0
2017-03-26,0.45,2017-04-24,CommonStockDividendsPerShareDeclared,3.52,LRCX,0.45,91.0
2017-06-25,0.44999999999999996,2017-08-15,CommonStockDividendsPerShareDeclared,3.2600000000000016,LRCX,0.45,91.0
2017-09-24,0.45,2017-10-23,CommonStockDividendsPerShareDeclared,3.64,LRCX,0.44999999999999996,91.0
2017-12-24,0.5,2018-01-30,CommonStockDividendsPerShareDeclared,-0.06,LRCX,0.45,91.0
2018-03-25,0.5,2018-04-24,CommonStockDividendsPerShareDeclared,4.8,LRCX,0.5,91.0
2018-06-24,1.0999999999999999,2018-08-14,CommonStockDividendsPerShareDeclared,6.350000000000001,LRCX,0.5,91.0
2018-09-23,1.1,2018-10-23,CommonStockDividendsPerShareDeclared,3.43,LRCX,1.0999999999999999,91.0
2018-12-23,1.1,2019-01-30,CommonStockDividendsPerShareDeclared,3.67,LRCX,1.1,91.0
2019-03-31,1.1,2019-04-30,CommonStockDividendsPerShareDeclared,3.62,LRCX,1.1,98.0
2019-06-30,1.1,2019-08-20,CommonStockDividendsPerShareDeclared,3.65,LRCX,1.1,91.0
2019-09-29,1.15,2019-10-29,CommonStockDividendsPerShareDeclared,3.22,LRCX,1.1,91.0
2019-12-29,1.15,2020-02-04,CommonStockDividendsPerShareDeclared,3.57,LRCX,1.15,91.0
2020-03-29,1.15,2020-04-28,CommonStockDividendsPerShareDeclared,3.96,LRCX,1.15,91.0
2020-06-28,1.15,2020-08-18,CommonStockDividendsPerShareDeclared,4.800000000000001,LRCX,1.15,91.0
2020-09-27,1.3,2020-10-27,CommonStockDividendsPerShareDeclared,5.67,LRCX,1.15,91.0
2020-12-27,1.3,2021-02-02,CommonStockDividendsPerShareDeclared,6.04,LRCX,1.3,91.0
2021-03-28,1.3,2021-04-28,CommonStockDividendsPerShareDeclared,7.51,LRCX,1.3,91.0
2021-06-27,1.2999999999999998,2021-08-17,CommonStockDividendsPerShareDeclared,8.0,LRCX,1.3,91.0
2021-09-26,1.5,2021-10-26,CommonStockDividendsPerShareDeclared,8.32,LRCX,1.2999999999999998,91.0
2021-12-26,1.5,2022-02-01,CommonStockDividendsPerShareDeclared,8.5,LRCX,1.5,91.0
2022-03-27,1.5,2022-04-26,CommonStockDividendsPerShareDeclared,7.34,LRCX,1.5,91.0
2022-06-26,1.5,2022-08-24,CommonStockDividendsPerShareDeclared,8.760000000000002,LRCX,1.5,91.0
2022-09-25,1.725,2022-10-24,CommonStockDividendsPerShareDeclared,10.42,LRCX,1.5,91.0
2022-12-25,1.725,2023-01-30,CommonStockDividendsPerShareDeclared,10.8,LRCX,1.725,91.0
2023-03-26,1.725,2023-04-24,CommonStockDividendsPerShareDeclared,6.03,LRCX,1.725,91.0
2023-06-25,1.7249999999999996,2023-08-15,CommonStockDividendsPerShareDeclared,6.049999999999997,LRCX,1.725,91.0
2023-09-24,2.0,2023-10-23,CommonStockDividendsPerShareDeclared,6.69,LRCX,1.7249999999999996,91.0
2023-12-24,2.0,2024-01-29,CommonStockDividendsPerShareDeclared,7.25,LRCX,2.0,91.0
2024-03-31,2.0,2024-04-29,CommonStockDividendsPerShareDeclared,7.38,LRCX,2.0,98.0
2024-06-30,2.0,2024-08-29,CommonStockDividendsPerShareDeclared,7.809999999999999,LRCX,2.0,91.0
2024-09-29,0.23,2024-10-28,CommonStockDividendsPerShareDeclared,0.86,LRCX,2.0,91.0
2024-12-29,0.23,2025-01-31,CommonStockDividendsPerShareDeclared,0.93,LRCX,0.23,91.0
2025-03-30,0.23,2025-04-25,CommonStockDividendsPerShareDeclared,1.04,LRCX,0.23,91.0
2025-06-29,0.22999999999999998,2025-08-11,CommonStockDividendsPerShareDeclared,1.34,LRCX,0.23,91.0
2025-09-28,0.26,2025-10-24,CommonStockDividendsPerShareDeclared,1.24,LRCX,0.22999999999999998,91.0
2025-12-28,0.26,2026-01-29,CommonStockDividendsPerShareDeclared,1.27,LRCX,0.26,91.0
2026-03-29,0.26,2026-04-23,CommonStockDividendsPerShareDeclared,1.46,LRCX,0.26,91.0
2026-06-28,0.26,2026-08-07,CommonStockDividendsPerShareDeclared,1.8200000000000005,LRCX,0.26,91.0
2009-06-30,0.7,2010-08-06,CommonStockDividendsPerShareDeclared,0.68,LUMN,,
2009-09-30,0.7,2010-11-08,CommonStockDividendsPerShareDeclared,0.94,LUMN,0.7,92.0
2010-03-31,0.725,2011-05-06,CommonStockDividendsPerShareDeclared,0.84,LUMN,0.7,182.0
2010-06-30,0.725,2010-08-06,CommonStockDividendsPerShareDeclared,0.79,LUMN,0.725,91.0
2010-09-30,0.725,2010-11-08,CommonStockDividendsPerShareDeclared,0.76,LUMN,0.725,92.0
2010-12-31,0.7250000000000001,2011-03-30,CommonStockDividendsPerShareDeclared,0.74,LUMN,0.725,92.0
2011-03-31,0.725,2011-05-06,CommonStockDividendsPerShareDeclared,0.69,LUMN,0.7250000000000001,90.0
2011-06-30,0.725,2011-08-09,CommonStockDividendsPerShareDeclared,0.17,LUMN,0.725,91.0
2011-09-30,0.725,2011-11-07,CommonStockDividendsPerShareDeclared,0.23,LUMN,0.725,92.0
2012-03-31,0.725,2012-05-10,CommonStockDividendsPerShareDeclared,0.32,LUMN,0.725,183.0
2012-06-30,0.725,2012-08-09,CommonStockDividendsPerShareDeclared,0.12,LUMN,0.725,91.0
2012-09-30,0.725,2012-11-08,CommonStockDividendsPerShareDeclared,0.43,LUMN,0.725,92.0
2013-03-31,0.54,2013-05-10,CommonStockDividendsPerShareDeclared,0.48,LUMN,0.725,182.0
2013-06-30,0.54,2013-08-08,CommonStockDividendsPerShareDeclared,0.45,LUMN,0.54,91.0
2013-09-30,0.54,2013-11-08,CommonStockDividendsPerShareDeclared,-1.76,LUMN,0.54,92.0
2014-03-31,0.54,2014-05-09,CommonStockDividendsPerShareDeclared,0.35,LUMN,0.54,182.0
2014-06-30,0.54,2014-08-07,CommonStockDividendsPerShareDeclared,0.34,LUMN,0.54,91.0
2014-09-30,0.54,2014-11-06,CommonStockDividendsPerShareDeclared,0.33,LUMN,0.54,92.0
2015-03-31,0.54,2015-05-06,CommonStockDividendsPerShareDeclared,0.34,LUMN,0.54,182.0
2015-06-30,0.54,2015-08-06,CommonStockDividendsPerShareDeclared,0.26,LUMN,0.54,91.0
2015-09-30,0.54,2015-11-05,CommonStockDividendsPerShareDeclared,0.37,LUMN,0.54,92.0
2016-03-31,0.54,2016-05-05,CommonStockDividendsPerShareDeclared,0.44,LUMN,0.54,183.0
2016-06-30,0.54,2016-08-04,CommonStockDividendsPerShareDeclared,0.36,LUMN,0.54,91.0
2016-09-30,0.54,2016-11-04,CommonStockDividendsPerShareDeclared,0.28,LUMN,0.54,92.0
2016-12-31,0.54,2019-03-11,CommonStockDividendsPerShareDeclared,0.08,LUMN,0.54,92.0
2017-03-31,0.54,2017-05-05,CommonStockDividendsPerShareDeclared,0.3,LUMN,0.54,90.0
2017-06-30,0.54,2017-08-07,CommonStockDividendsPerShareDeclared,0.03,LUMN,0.54,91.0
2017-09-30,0.54,2017-11-09,CommonStockDividendsPerShareDeclared,0.17,LUMN,0.54,92.0
