ticker,end,filing_lag_cal,ann_lag_cal
IEX,2026-06-30,29,29.0
IFF,2009-06-30,401,36.0
IFF,2009-09-30,400,35.0
IFF,2010-03-31,405,36.0
IFF,2010-06-30,36,36.0
IFF,2010-09-30,35,35.0
IFF,2010-12-31,55,41.0
IFF,2011-03-31,40,40.0
IFF,2011-06-30,40,40.0
IFF,2011-09-30,39,39.0
IFF,2011-12-31,59,40.0
IFF,2012-03-31,38,38.0
IFF,2012-06-30,39,39.0
IFF,2012-09-30,37,37.0
IFF,2012-12-31,57,38.0
IFF,2013-03-31,37,37.0
IFF,2013-06-30,37,37.0
IFF,2013-09-30,36,36.0
IFF,2013-12-31,56,44.0
IFF,2014-03-31,36,36.0
IFF,2014-06-30,36,36.0
IFF,2014-09-30,35,35.0
IFF,2014-12-31,61,43.0
IFF,2015-03-31,42,42.0
IFF,2015-06-30,41,41.0
IFF,2015-09-30,40,40.0
IFF,2015-12-31,61,41.0
IFF,2016-03-31,39,39.0
IFF,2016-06-30,39,39.0
IFF,2016-09-30,38,38.0
IFF,2016-12-31,59,46.0
IFF,2017-03-31,38,38.0
IFF,2017-06-30,39,39.0
IFF,2017-09-30,38,37.0
IFF,2017-12-31,58,45.0
IFF,2018-03-31,37,37.0
IFF,2018-06-30,38,38.0
IFF,2018-09-30,36,36.0
IFF,2018-12-31,57,44.0
IFF,2019-03-31,36,36.0
IFF,2019-06-30,36,36.0
IFF,2019-09-30,35,35.0
IFF,2019-12-31,63,43.0
IFF,2020-03-31,41,41.0
IFF,2020-06-30,41,41.0
IFF,2020-09-30,40,40.0
IFF,2020-12-31,53,26.0
IFF,2021-03-31,40,40.0
IFF,2021-06-30,36,36.0
IFF,2021-09-30,39,39.0
IFF,2021-12-31,59,40.0
IFF,2022-03-31,39,39.0
IFF,2022-06-30,39,39.0
IFF,2022-09-30,38,38.0
IFF,2022-12-31,58,39.0
IFF,2023-03-31,40,38.0
IFF,2023-06-30,40,38.0
IFF,2023-09-30,39,37.0
IFF,2023-12-31,59,18.0
IFF,2024-03-31,36,36.0
IFF,2024-06-30,37,37.0
IFF,2024-09-30,36,36.0
IFF,2024-12-31,59,49.0
IFF,2025-03-31,36,36.0
IFF,2025-06-30,36,36.0
IFF,2025-09-30,35,35.0
IFF,2025-12-31,58,42.0
IFF,2026-03-31,35,35.0
IFF,2026-06-30,35,35.0
INCY,2010-03-31,398,36.0
INCY,2010-06-30,393,36.0
INCY,2010-09-30,510,40.0
INCY,2010-12-31,418,41.0
INCY,2011-03-31,33,33.0
INCY,2011-06-30,28,28.0
INCY,2012-03-31,327,26.0
INCY,2012-06-30,34,33.0
INCY,2012-09-30,144,32.0
INCY,2012-12-31,52,45.0
INCY,2013-06-30,32,32.0
INCY,2013-09-30,395,31.0
INCY,2014-03-31,323,31.0
INCY,2014-06-30,232,31.0
INCY,2014-09-30,30,30.0
INCY,2014-12-31,48,43.0
INCY,2015-03-31,318,30.0
INCY,2015-06-30,35,35.0
INCY,2015-09-30,34,34.0
INCY,2015-12-31,43,42.0
INCY,2016-03-31,39,39.0
INCY,2016-06-30,40,40.0
INCY,2016-09-30,32,32.0
INCY,2016-12-31,45,45.0
INCY,2017-03-31,34,34.0
INCY,2017-06-30,32,32.0
INCY,2017-09-30,31,31.0
INCY,2017-12-31,46,46.0
INCY,2018-03-31,320,31.0
INCY,2018-06-30,31,31.0
INCY,2018-09-30,30,30.0
INCY,2018-12-31,45,45.0
INCY,2019-03-31,30,30.0
INCY,2019-06-30,30,30.0
INCY,2019-09-30,29,29.0
INCY,2019-12-31,44,44.0
INCY,2020-03-31,35,35.0
INCY,2020-06-30,35,35.0
INCY,2020-09-30,36,36.0
INCY,2020-12-31,40,40.0
INCY,2021-03-31,34,34.0
INCY,2021-06-30,34,34.0
INCY,2021-09-30,33,33.0
INCY,2021-12-31,39,39.0
INCY,2022-03-31,33,33.0
INCY,2022-06-30,33,33.0
INCY,2022-09-30,32,32.0
INCY,2022-12-31,38,38.0
INCY,2023-03-31,32,32.0
INCY,2023-06-30,32,32.0
INCY,2023-09-30,31,31.0
INCY,2023-12-31,44,44.0
INCY,2024-03-31,30,30.0
INCY,2024-06-30,30,30.0
INCY,2024-09-30,29,29.0
INCY,2024-12-31,41,41.0
INCY,2025-03-31,29,29.0
INCY,2025-06-30,29,29.0
INCY,2025-09-30,28,28.0
INCY,2025-12-31,41,41.0
INCY,2026-03-31,28,28.0
INTC,2008-06-28,401,17.0
INTC,2008-09-27,401,17.0
INTC,2009-03-28,401,17.0
INTC,2009-06-27,37,17.0
INTC,2009-09-26,37,17.0
INTC,2010-03-27,37,17.0
INTC,2010-06-26,34,17.0
INTC,2010-09-25,38,17.0
INTC,2010-12-25,55,19.0
INTC,2011-04-02,37,17.0
INTC,2011-07-02,37,18.0
INTC,2011-10-01,34,17.0
INTC,2011-12-31,54,19.0
INTC,2012-03-31,34,17.0
INTC,2012-06-30,32,17.0
INTC,2012-09-29,32,17.0
INTC,2012-12-29,52,19.0
INTC,2013-03-30,30,17.0
INTC,2013-06-29,30,18.0
INTC,2013-09-28,30,17.0
INTC,2013-12-28,48,19.0
INTC,2014-03-29,27,17.0
INTC,2014-06-28,27,17.0
INTC,2014-09-27,32,17.0
INTC,2014-12-27,48,19.0
INTC,2015-03-28,30,17.0
INTC,2015-06-27,30,18.0
INTC,2015-09-26,32,17.0
INTC,2015-12-26,48,19.0
INTC,2016-04-02,30,17.0
INTC,2016-07-02,30,18.0
INTC,2016-10-01,30,17.0
INTC,2016-12-31,48,26.0
INTC,2017-04-01,26,26.0
INTC,2017-07-01,26,26.0
INTC,2017-09-30,26,26.0
INTC,2017-12-30,48,26.0
INTC,2018-03-31,27,26.0
INTC,2018-06-30,27,26.0
INTC,2018-09-29,27,26.0
INTC,2018-12-29,34,26.0
INTC,2019-03-30,27,26.0
INTC,2019-06-29,27,26.0
INTC,2019-09-28,27,26.0
INTC,2019-12-28,27,26.0
INTC,2020-03-28,27,26.0
INTC,2020-06-27,27,26.0
INTC,2020-09-26,27,26.0
INTC,2020-12-26,27,19.0
INTC,2021-03-27,27,26.0
INTC,2021-06-26,27,26.0
INTC,2021-09-25,27,26.0
INTC,2021-12-25,33,32.0
INTC,2022-04-02,27,26.0
INTC,2022-07-02,27,26.0
INTC,2022-10-01,27,26.0
INTC,2022-12-31,27,26.0
INTC,2023-04-01,27,26.0
INTC,2023-07-01,27,26.0
INTC,2023-09-30,27,26.0
INTC,2023-12-30,27,26.0
INTC,2024-03-30,27,26.0
INTC,2024-06-29,34,33.0
INTC,2024-09-28,34,33.0
INTC,2024-12-28,34,33.0
INTC,2025-03-29,27,26.0
INTC,2025-06-28,26,26.0
INTC,2025-09-27,40,26.0
INTC,2025-12-27,27,26.0
INTC,2026-03-28,27,26.0
INTC,2026-06-27,27,26.0
INTU,2008-10-31,399,19.0
INTU,2009-01-31,394,19.0
INTU,2009-04-30,393,20.0
INTU,2009-07-31,412,20.0
INTU,2009-10-31,34,19.0
INTU,2010-01-31,29,18.0
INTU,2010-04-30,28,20.0
INTU,2010-07-31,47,19.0
INTU,2010-10-31,318,18.0
INTU,2011-01-31,29,17.0
INTU,2011-04-30,32,19.0
INTU,2011-07-31,45,18.0
INTU,2011-10-31,31,17.0
INTU,2012-01-31,29,21.0
INTU,2012-04-30,25,17.0
INTU,2012-07-31,44,21.0
INTU,2012-10-31,29,15.0
INTU,2013-01-31,29,7.0
INTU,2013-04-30,30,21.0
INTU,2013-07-31,44,20.0
INTU,2013-10-31,22,21.0
INTU,2014-01-31,21,11.0
INTU,2014-04-30,21,20.0
INTU,2014-07-31,43,21.0
INTU,2014-10-31,21,20.0
INTU,2015-01-31,19,19.0
INTU,2015-04-30,22,21.0
INTU,2015-07-31,32,20.0
INTU,2015-10-31,20,19.0
INTU,2016-01-31,25,25.0
INTU,2016-04-30,24,24.0
INTU,2016-07-31,32,23.0
INTU,2016-10-31,18,17.0
INTU,2017-01-31,23,8.0
INTU,2017-04-30,23,23.0
INTU,2017-07-31,32,22.0
INTU,2017-10-31,20,20.0
INTU,2018-01-31,22,9.0
INTU,2018-04-30,22,22.0
INTU,2018-07-31,31,23.0
INTU,2018-10-31,20,19.0
INTU,2019-01-31,22,21.0
INTU,2019-04-30,23,23.0
INTU,2019-07-31,30,22.0
INTU,2019-10-31,21,21.0
INTU,2020-01-31,24,24.0
INTU,2020-04-30,21,7.0
INTU,2020-07-31,31,25.0
INTU,2020-10-31,19,19.0
INTU,2021-01-31,23,9.0
INTU,2021-04-30,25,11.0
INTU,2021-07-31,39,24.0
INTU,2021-10-31,18,18.0
INTU,2022-01-31,30,14.0
INTU,2022-04-30,24,24.0
INTU,2022-07-31,33,23.0
INTU,2022-10-31,29,1.0
INTU,2023-01-31,23,23.0
INTU,2023-04-30,23,23.0
INTU,2023-07-31,32,24.0
INTU,2023-10-31,28,28.0
INTU,2024-01-31,22,22.0
INTU,2024-04-30,23,23.0
INTU,2024-07-31,35,22.0
INTU,2024-10-31,21,21.0
INTU,2025-01-31,25,25.0
INTU,2025-04-30,22,22.0
INTU,2025-07-31,34,21.0
INTU,2025-10-31,20,20.0
INTU,2026-01-31,26,26.0
INTU,2026-04-30,20,20.0
IP,2009-03-31,402,30.0
IP,2009-06-30,402,30.0
IP,2009-09-30,401,28.0
IP,2009-12-31,421,34.0
IP,2010-03-31,37,29.0
IP,2010-06-30,37,28.0
IP,2010-09-30,36,27.0
IP,2010-12-31,56,34.0
IP,2011-03-31,36,28.0
IP,2011-06-30,40,28.0
IP,2011-09-30,38,27.0
IP,2011-12-31,58,33.0
IP,2012-03-31,37,27.0
IP,2012-06-30,38,26.0
IP,2012-09-30,38,25.0
IP,2012-12-31,57,29.0
IP,2013-03-31,38,32.0
IP,2013-06-30,38,25.0
IP,2013-09-30,37,24.0
IP,2013-12-31,58,35.0
IP,2014-03-31,37,30.0
IP,2014-06-30,37,29.0
IP,2014-09-30,37,35.0
IP,2014-12-31,57,28.0
IP,2015-03-31,37,29.0
IP,2015-06-30,37,29.0
IP,2015-09-30,36,28.0
IP,2015-12-31,56,34.0
IP,2016-03-31,35,27.0
IP,2016-06-30,36,28.0
IP,2016-09-30,34,27.0
IP,2016-12-31,53,33.0
IP,2017-03-31,35,27.0
IP,2017-06-30,35,27.0
IP,2017-09-30,34,25.0
IP,2017-12-31,53,32.0
IP,2018-03-31,38,26.0
IP,2018-06-30,34,26.0
IP,2018-09-30,33,25.0
IP,2018-12-31,51,31.0
IP,2019-03-31,33,25.0
IP,2019-06-30,31,25.0
IP,2019-09-30,32,31.0
IP,2019-12-31,50,30.0
IP,2020-03-31,31,30.0
IP,2020-06-30,31,30.0
IP,2020-09-30,30,29.0
IP,2020-12-31,50,35.0
IP,2021-03-31,30,29.0
IP,2021-06-30,30,29.0
IP,2021-09-30,28,27.0
IP,2021-12-31,49,27.0
IP,2022-03-31,29,28.0
IP,2022-06-30,232,28.0
IP,2022-09-30,140,27.0
IP,2022-12-31,48,31.0
IP,2023-03-31,28,27.0
IP,2023-06-30,28,27.0
IP,2023-09-30,27,26.0
IP,2023-12-31,47,32.0
IP,2024-03-31,26,25.0
IP,2024-06-30,26,24.0
IP,2024-09-30,32,31.0
IP,2024-12-31,423,30.0
IP,2025-03-31,37,30.0
IP,2025-06-30,38,31.0
IP,2025-09-30,37,30.0
IP,2025-12-31,58,29.0
IP,2026-03-31,35,30.0
IP,2026-06-30,36,30.0
IRM,2009-03-31,405,30.0
IRM,2009-06-30,401,30.0
IRM,2009-09-30,404,29.0
IRM,2009-12-31,425,56.0
IRM,2010-03-31,40,29.0
IRM,2010-06-30,36,29.0
IRM,2010-09-30,39,28.0
IRM,2010-12-31,424,55.0
IRM,2011-03-31,35,28.0
IRM,2011-06-30,39,28.0
IRM,2011-09-30,39,27.0
IRM,2011-12-31,59,54.0
IRM,2012-03-31,40,26.0
IRM,2012-06-30,32,26.0
IRM,2012-09-30,33,31.0
IRM,2012-12-31,60,59.0
IRM,2013-03-31,32,31.0
IRM,2013-06-30,32,32.0
IRM,2013-09-30,31,31.0
IRM,2013-12-31,423,59.0
IRM,2014-03-31,31,31.0
IRM,2014-06-30,31,31.0
IRM,2014-09-30,31,30.0
IRM,2014-12-31,58,51.0
IRM,2015-03-31,30,28.0
IRM,2015-06-30,30,30.0
IRM,2015-09-30,30,30.0
IRM,2015-12-31,57,56.0
IRM,2016-03-31,28,28.0
IRM,2016-06-30,35,35.0
IRM,2016-09-30,32,32.0
IRM,2016-12-31,54,54.0
IRM,2017-03-31,27,27.0
IRM,2017-06-30,28,28.0
IRM,2017-09-30,26,24.0
IRM,2017-12-31,47,47.0
IRM,2018-03-31,26,26.0
IRM,2018-06-30,27,27.0
IRM,2018-09-30,25,25.0
IRM,2018-12-31,45,45.0
IRM,2019-03-31,25,25.0
IRM,2019-06-30,32,32.0
IRM,2019-09-30,31,31.0
IRM,2019-12-31,44,44.0
IRM,2020-03-31,37,37.0
IRM,2020-06-30,37,37.0
IRM,2020-09-30,36,36.0
IRM,2020-12-31,55,55.0
IRM,2021-03-31,393,36.0
IRM,2021-06-30,400,36.0
IRM,2021-09-30,399,35.0
IRM,2021-12-31,55,55.0
IRM,2022-03-31,28,28.0
IRM,2022-06-30,35,35.0
IRM,2022-09-30,34,34.0
IRM,2022-12-31,54,54.0
IRM,2023-03-31,34,34.0
IRM,2023-06-30,34,34.0
IRM,2023-09-30,33,33.0
IRM,2023-12-31,53,53.0
IRM,2024-03-31,32,32.0
IRM,2024-06-30,32,32.0
IRM,2024-09-30,37,37.0
IRM,2024-12-31,45,44.0
IRM,2025-03-31,31,31.0
IRM,2025-06-30,37,37.0
IRM,2025-09-30,36,36.0
IRM,2025-12-31,43,43.0
IRM,2026-03-31,30,30.0
IRM,2026-06-30,36,36.0
IT,2009-06-30,405,35.0
IT,2009-09-30,399,30.0
IT,2010-03-31,400,35.0
IT,2010-06-30,40,40.0
IT,2010-09-30,34,34.0
IT,2010-12-31,46,38.0
IT,2011-03-31,35,35.0
IT,2011-06-30,33,33.0
IT,2011-09-30,32,32.0
IT,2011-12-31,54,38.0
IT,2012-03-31,33,33.0
IT,2012-06-30,34,34.0
IT,2012-09-30,37,33.0
IT,2012-12-31,53,38.0
IT,2013-03-31,32,32.0
IT,2013-06-30,33,33.0
IT,2013-09-30,38,38.0
IT,2013-12-31,57,37.0
IT,2014-03-31,31,31.0
IT,2014-06-30,36,36.0
IT,2014-09-30,37,37.0
IT,2014-12-31,58,36.0
IT,2015-03-31,37,37.0
IT,2015-06-30,30,30.0
IT,2015-09-30,36,36.0
IT,2015-12-31,55,35.0
IT,2016-03-31,35,35.0
IT,2016-06-30,35,35.0
IT,2016-09-30,34,34.0
IT,2016-12-31,53,33.0
IT,2017-03-31,34,34.0
IT,2017-06-30,39,39.0
IT,2017-09-30,33,33.0
IT,2017-12-31,53,37.0
IT,2018-03-31,38,38.0
IT,2018-06-30,32,32.0
IT,2018-09-30,32,32.0
IT,2018-12-31,53,36.0
IT,2019-03-31,37,1.0
IT,2019-06-30,30,30.0
IT,2019-09-30,31,31.0
IT,2019-12-31,50,35.0
IT,2020-03-31,37,37.0
IT,2020-06-30,35,35.0
IT,2020-09-30,34,34.0
IT,2020-12-31,55,40.0
IT,2021-03-31,34,34.0
IT,2021-06-30,34,34.0
IT,2021-09-30,33,33.0
IT,2021-12-31,54,39.0
IT,2022-03-31,33,33.0
IT,2022-06-30,33,33.0
IT,2022-09-30,32,32.0
IT,2022-12-31,47,38.0
IT,2023-03-31,32,32.0
IT,2023-06-30,32,32.0
IT,2023-09-30,34,34.0
IT,2023-12-31,46,37.0
IT,2024-03-31,30,30.0
IT,2024-06-30,30,30.0
IT,2024-09-30,36,36.0
IT,2024-12-31,44,35.0
IT,2025-03-31,36,36.0
IT,2025-06-30,36,36.0
IT,2025-09-30,35,35.0
IT,2025-12-31,43,34.0
IT,2026-03-31,35,35.0
IT,2026-06-30,35,35.0
ITT,2008-06-30,399,25.0
ITT,2008-09-30,399,24.0
ITT,2009-03-31,398,24.0
ITT,2009-06-30,34,31.0
ITT,2009-09-30,34,30.0
ITT,2009-12-31,60,34.0
ITT,2010-03-31,33,30.0
ITT,2010-06-30,33,30.0
ITT,2010-09-30,32,29.0
ITT,2010-12-31,55,34.0
ITT,2011-03-31,32,29.0
ITT,2011-06-30,32,29.0
ITT,2011-09-30,28,28.0
ITT,2011-12-31,424,45.0
ITT,2012-03-31,34,34.0
ITT,2012-06-30,34,34.0
ITT,2012-09-30,33,33.0
ITT,2012-12-31,58,58.0
ITT,2013-03-31,32,32.0
ITT,2013-06-30,32,32.0
ITT,2013-09-30,31,31.0
ITT,2013-12-31,52,45.0
ITT,2014-03-31,31,31.0
ITT,2014-06-30,31,31.0
ITT,2014-09-30,31,31.0
ITT,2014-12-31,51,44.0
ITT,2015-03-31,31,31.0
ITT,2015-06-30,31,31.0
ITT,2015-09-30,30,30.0
ITT,2015-12-31,53,43.0
ITT,2016-03-31,35,35.0
ITT,2016-06-30,35,35.0
ITT,2016-09-30,35,35.0
ITT,2016-12-31,48,45.0
ITT,2017-03-31,38,38.0
ITT,2017-06-30,35,35.0
ITT,2017-09-30,33,33.0
ITT,2017-12-31,47,47.0
ITT,2018-03-31,34,34.0
ITT,2018-06-30,34,34.0
ITT,2018-09-30,33,33.0
ITT,2018-12-31,53,53.0
ITT,2019-03-31,33,33.0
ITT,2019-06-30,33,33.0
ITT,2019-09-30,32,32.0
ITT,2019-12-31,52,52.0
ITT,2020-03-31,31,31.0
ITT,2020-06-27,405,34.0
ITT,2020-06-30,31,31.0
ITT,2020-09-26,404,34.0
ITT,2020-09-30,30,30.0
ITT,2021-03-31,37,37.0
ITT,2021-04-03,395,34.0
ITT,2021-07-03,34,33.0
ITT,2021-10-02,33,33.0
ITT,2022-04-02,31,31.0
ITT,2022-07-02,33,33.0
ITT,2022-10-01,33,33.0
ITT,2022-12-31,46,40.0
ITT,2023-04-01,33,33.0
ITT,2023-07-01,33,33.0
ITT,2023-09-30,33,33.0
ITT,2023-12-31,43,39.0
ITT,2024-03-30,397,33.0
ITT,2024-06-29,397,33.0
ITT,2024-09-28,31,31.0
ITT,2024-12-31,41,37.0
ITT,2025-03-29,33,12.0
ITT,2025-06-28,33,33.0
ITT,2025-09-27,32,32.0
ITT,2025-12-31,40,36.0
ITT,2026-04-04,32,32.0
ITT,2026-07-04,33,33.0
ITW,2008-06-30,403,17.0
ITW,2008-09-30,395,7.0
ITW,2009-03-31,402,16.0
ITW,2009-06-30,38,22.0
ITW,2009-09-30,30,20.0
ITW,2009-12-31,57,27.0
ITW,2010-03-31,37,20.0
ITW,2010-06-30,37,20.0
ITW,2010-09-30,29,19.0
ITW,2010-12-31,59,31.0
ITW,2011-03-31,36,21.0
ITW,2011-06-30,36,26.0
ITW,2011-09-30,28,25.0
ITW,2011-12-31,48,31.0
ITW,2012-03-31,34,24.0
ITW,2012-06-30,34,24.0
ITW,2012-09-30,26,23.0
ITW,2012-12-31,50,29.0
ITW,2013-03-31,33,23.0
ITW,2013-06-30,33,23.0
ITW,2013-09-30,32,8.0
ITW,2013-12-31,409,28.0
ITW,2014-03-31,32,22.0
ITW,2014-06-30,39,29.0
ITW,2014-09-30,31,21.0
ITW,2014-12-31,44,27.0
ITW,2015-03-31,37,21.0
ITW,2015-06-30,38,22.0
ITW,2015-09-30,30,21.0
ITW,2015-12-31,43,27.0
ITW,2016-03-31,36,20.0
ITW,2016-06-30,35,20.0
ITW,2016-09-30,28,20.0
ITW,2016-12-31,41,25.0
ITW,2017-03-31,35,24.0
ITW,2017-06-30,35,24.0
ITW,2017-09-30,27,23.0
ITW,2017-12-31,46,24.0
ITW,2018-03-31,34,26.0
ITW,2018-06-30,34,23.0
ITW,2018-09-30,32,24.0
ITW,2018-12-31,46,32.0
ITW,2019-03-31,33,25.0
ITW,2019-06-30,33,26.0
ITW,2019-09-30,28,25.0
ITW,2019-12-31,45,31.0
ITW,2020-03-31,38,35.0
ITW,2020-06-30,37,31.0
ITW,2020-09-30,30,23.0
ITW,2020-12-31,43,36.0
ITW,2021-03-31,36,30.0
ITW,2021-06-30,36,30.0
ITW,2021-09-30,29,28.0
ITW,2021-12-31,42,
ITW,2022-03-31,36,33.0
ITW,2022-06-30,36,33.0
ITW,2022-09-30,27,25.0
ITW,2022-12-31,41,33.0
ITW,2023-03-31,34,32.0
ITW,2023-06-30,35,32.0
ITW,2023-09-30,24,24.0
ITW,2023-12-31,40,32.0
ITW,2024-03-31,32,30.0
ITW,2024-06-30,33,30.0
ITW,2024-09-30,30,30.0
ITW,2024-12-31,45,36.0
ITW,2025-03-31,31,30.0
ITW,2025-06-30,32,30.0
ITW,2025-09-30,24,24.0
ITW,2025-12-31,44,34.0
ITW,2026-03-31,37,30.0
ITW,2026-06-30,37,28.0
IVZ,2008-06-30,396,24.0
IVZ,2008-09-30,395,29.0
IVZ,2009-03-31,399,23.0
IVZ,2009-06-30,31,27.0
IVZ,2009-09-30,30,20.0
IVZ,2009-12-31,785,28.0
IVZ,2010-03-31,34,28.0
IVZ,2010-06-30,33,27.0
IVZ,2010-09-30,33,25.0
IVZ,2010-12-31,420,27.0
IVZ,2011-03-31,29,27.0
IVZ,2011-06-30,29,12.0
IVZ,2011-09-30,28,24.0
IVZ,2012-03-31,32,26.0
IVZ,2012-06-30,32,26.0
IVZ,2012-09-30,32,32.0
IVZ,2013-03-31,30,30.0
IVZ,2013-06-30,31,31.0
IVZ,2013-09-30,37,31.0
IVZ,2013-12-31,52,30.0
IVZ,2014-03-31,31,31.0
IVZ,2014-06-30,31,31.0
IVZ,2014-09-30,30,30.0
IVZ,2014-12-31,51,29.0
IVZ,2015-03-31,30,30.0
IVZ,2015-06-30,30,30.0
IVZ,2015-09-30,29,29.0
IVZ,2015-12-31,50,28.0
IVZ,2016-03-31,28,28.0
IVZ,2016-06-30,28,28.0
IVZ,2016-09-30,27,27.0
IVZ,2016-12-31,54,26.0
IVZ,2017-03-31,27,27.0
IVZ,2017-06-30,27,27.0
IVZ,2017-09-30,26,26.0
IVZ,2017-12-31,54,31.0
IVZ,2018-03-31,26,26.0
IVZ,2018-06-30,26,26.0
IVZ,2018-09-30,24,18.0
IVZ,2018-12-31,53,30.0
IVZ,2019-03-31,25,25.0
IVZ,2019-06-30,25,25.0
IVZ,2019-09-30,23,23.0
IVZ,2019-12-31,62,29.0
IVZ,2020-03-31,23,23.0
IVZ,2020-06-30,31,28.0
IVZ,2020-09-30,30,27.0
IVZ,2020-12-31,50,26.0
IVZ,2021-03-31,30,27.0
IVZ,2021-06-30,30,27.0
IVZ,2021-09-30,29,26.0
IVZ,2021-12-31,49,25.0
IVZ,2022-03-31,29,26.0
IVZ,2022-06-30,34,27.0
IVZ,2022-09-30,33,25.0
IVZ,2022-12-31,54,24.0
IVZ,2023-03-31,33,25.0
IVZ,2023-06-30,33,25.0
IVZ,2023-09-30,31,24.0
IVZ,2023-12-31,52,23.0
IVZ,2024-03-31,31,23.0
IVZ,2024-06-30,31,23.0
IVZ,2024-09-30,29,22.0
IVZ,2024-12-31,56,28.0
IVZ,2025-03-31,28,22.0
IVZ,2025-06-30,32,22.0
IVZ,2025-09-30,35,28.0
IVZ,2025-12-31,55,27.0
IVZ,2026-03-31,35,28.0
IVZ,2026-06-30,35,28.0
J,2007-12-31,1058,22.0
J,2008-03-31,967,22.0
J,2008-06-30,395,22.0
J,2008-09-26,788,39.0
J,2008-12-31,1055,27.0
J,2009-01-02,391,25.0
J,2009-03-31,965,28.0
J,2009-04-03,391,25.0
J,2009-06-30,30,28.0
J,2009-07-03,508,25.0
J,2009-10-02,417,46.0
J,2010-01-01,27,25.0
J,2010-04-02,27,25.0
J,2010-07-02,28,25.0
J,2010-10-01,53,46.0
J,2010-12-31,26,25.0
J,2011-04-01,28,25.0
J,2011-07-01,28,25.0
J,2011-09-30,52,46.0
J,2011-12-30,28,27.0
J,2012-03-30,33,32.0
J,2012-06-29,34,32.0
J,2012-09-28,53,46.0
J,2012-12-28,27,27.0
J,2013-03-29,33,33.0
J,2013-06-28,34,32.0
J,2013-09-27,56,53.0
J,2013-12-27,28,27.0
J,2014-03-28,35,32.0
J,2014-06-27,35,32.0
J,2014-09-26,59,53.0
J,2014-12-26,38,34.0
J,2015-03-27,35,32.0
J,2015-06-26,35,32.0
J,2015-10-02,53,52.0
J,2016-01-01,33,33.0
J,2016-04-01,34,34.0
J,2016-07-01,39,39.0
J,2016-09-30,53,53.0
J,2016-12-30,40,40.0
J,2017-03-31,39,39.0
J,2017-06-30,39,33.0
J,2017-09-29,53,53.0
J,2017-12-29,40,40.0
J,2018-03-30,39,39.0
J,2018-06-29,38,38.0
J,2018-09-28,54,24.0
J,2018-12-28,40,40.0
J,2019-03-29,39,39.0
J,2019-06-28,38,38.0
J,2019-09-27,59,59.0
J,2019-12-27,39,39.0
J,2020-03-27,40,40.0
J,2020-06-26,38,38.0
J,2020-10-02,53,53.0
J,2021-01-01,39,39.0
J,2021-04-02,38,38.0
J,2021-07-02,32,32.0
J,2021-10-01,53,53.0
J,2021-12-31,39,39.0
J,2022-04-01,32,11.0
J,2022-07-01,31,31.0
J,2022-09-30,52,52.0
J,2022-12-30,39,39.0
J,2023-03-31,39,39.0
J,2023-06-30,39,39.0
J,2023-09-29,423,53.0
J,2023-12-29,39,39.0
J,2024-03-29,39,39.0
J,2024-06-28,39,39.0
J,2024-09-27,59,53.0
J,2024-12-27,39,39.0
J,2025-03-28,39,39.0
J,2025-06-27,39,39.0
J,2025-09-26,55,55.0
J,2025-12-26,39,39.0
J,2026-03-27,39,39.0
J,2026-06-26,39,39.0
JBHT,2009-06-30,395,15.0
JBHT,2009-09-30,394,20.0
JBHT,2010-03-31,394,15.0
JBHT,2010-06-30,30,16.0
JBHT,2010-09-30,29,15.0
JBHT,2010-12-31,56,31.0
JBHT,2011-03-31,29,14.0
JBHT,2011-06-30,29,15.0
JBHT,2011-09-30,28,14.0
JBHT,2011-12-31,419,27.0
JBHT,2012-03-31,27,13.0
JBHT,2012-06-30,31,17.0
JBHT,2012-09-30,26,12.0
JBHT,2012-12-31,53,25.0
JBHT,2013-03-31,26,12.0
JBHT,2013-06-30,30,16.0
JBHT,2013-09-30,30,16.0
JBHT,2013-12-31,52,23.0
JBHT,2014-03-31,25,14.0
JBHT,2014-06-30,29,16.0
JBHT,2014-09-30,30,15.0
JBHT,2014-12-31,55,23.0
JBHT,2015-03-31,24,15.0
JBHT,2015-06-30,30,20.0
JBHT,2015-09-30,23,16.0
JBHT,2015-12-31,54,22.0
JBHT,2016-03-31,29,18.0
JBHT,2016-06-30,28,18.0
JBHT,2016-09-30,28,19.0
JBHT,2016-12-31,54,23.0
JBHT,2017-03-31,28,18.0
JBHT,2017-06-30,28,20.0
JBHT,2017-09-30,27,17.0
JBHT,2017-12-31,54,19.0
JBHT,2018-03-31,27,19.0
JBHT,2018-06-30,27,16.0
JBHT,2018-09-30,29,12.0
JBHT,2018-12-31,53,18.0
JBHT,2019-03-31,26,18.0
JBHT,2019-06-30,26,17.0
JBHT,2019-09-30,32,17.0
JBHT,2019-12-31,62,17.0
JBHT,2020-03-31,31,20.0
JBHT,2020-06-30,28,17.0
JBHT,2020-09-30,29,19.0
JBHT,2020-12-31,54,19.0
JBHT,2021-03-31,33,15.0
JBHT,2021-06-30,34,19.0
JBHT,2021-09-30,28,15.0
JBHT,2021-12-31,56,18.0
JBHT,2022-03-31,32,18.0
JBHT,2022-06-30,29,19.0
JBHT,2022-09-30,35,18.0
JBHT,2022-12-31,55,18.0
JBHT,2023-03-31,28,17.0
JBHT,2023-06-30,27,18.0
JBHT,2023-09-30,27,17.0
JBHT,2023-12-31,54,18.0
