model,persona,agent_type,scenario,n_runs,seed,discount,path_variant,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover,fallback_hold_rows,cash_share_day1,floor_rg_v1,ceil_rg_v1,norm_rg_v1,norm_degenerate_rg_v1,bl_always_hold_rg_v1,bl_random_rg_v1,bl_buy_day1_hold_rg_v1,bl_mco_0.05_rg_v1,floor_rg_0.03,ceil_rg_0.03,norm_rg_0.03,norm_degenerate_rg_0.03,floor_rg_0.05,ceil_rg_0.05,norm_rg_0.05,norm_degenerate_rg_0.05,bl_always_hold_rg_0.05,bl_random_rg_0.05,bl_buy_day1_hold_rg_0.05,bl_mco_0.05_rg_0.05,floor_rg_0.08,ceil_rg_0.08,norm_rg_0.08,norm_degenerate_rg_0.08,floor_rg_action_0.03,ceil_rg_action_0.03,norm_rg_action_0.03,norm_degenerate_rg_action_0.03,floor_rg_action_0.05,ceil_rg_action_0.05,norm_rg_action_0.05,norm_degenerate_rg_action_0.05,floor_rg_action_0.08,ceil_rg_action_0.08,norm_rg_action_0.08,norm_degenerate_rg_action_0.08,floor_return_pct,ceil_return_pct,norm_return_pct,norm_degenerate_return_pct,bl_always_hold_return_pct,bl_random_return_pct,bl_buy_day1_hold_return_pct,bl_mco_0.05_return_pct,floor_point_mas_v1,ceil_point_mas_v1,norm_point_mas_v1,norm_degenerate_point_mas_v1,floor_point_mas_v2,ceil_point_mas_v2,norm_point_mas_v2,norm_degenerate_point_mas_v2,floor_band_mas_v2,ceil_band_mas_v2,norm_band_mas_v2,norm_degenerate_band_mas_v2,beats_k_rg_v1,beats_n_rg_v1,beats_k_rg_0.05,beats_n_rg_0.05,beats_k_return_pct,beats_n_return_pct,beats_k_point_mas_v1,beats_n_point_mas_v1,beats_k_point_mas_v2,beats_n_point_mas_v2,beats_k_band_mas_v2,beats_n_band_mas_v2,beats_k_max_drawdown_pct,beats_n_max_drawdown_pct
gemma-2-9b-it,ENTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.13453155366300207,0.19790430850282276,0.15107349582526064,0.0662179310829124,0.865468446336998,63.8,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11334.383320299126,13.343833202991263,-21.08352689122203,144.6,0.0,126.6,6.489284201762288,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.7526196143714715,0.0,0.9000000000000001,5.9119376061289584e-18,0.8321405601941549,0.0,0.8,0.0,0.9172275861463595,0.0,6.0,11.0,,0.0,8.2,11.0,8.2,11.0,7.0,11.0,7.0,11.0,2.8,11.0
gemma-2-9b-it,INTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.9806880303808144,0.49331196961918555,0.49331196961918555,0.39341196961918556,0.019311969619185552,79.6,200.0,0.59,99.32913165266106,118.0,0.0,0.4,0.002,0.579,99.65517241379311,115.8,0.0,0.4,0.002,0.568,99.64601769911505,113.6,0.0,0.4,0.002,10105.023136697,1.0502313669700087,-0.6325482072462774,0.4,0.8,0.4,0.15,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.013376060761628871,0.0,0.5,3.1641356201816966e-18,0.013376060761628871,0.0,0.4,0.0,0.016470075952036117,0.0,3.0,11.0,3.2,11.0,0.8,11.0,1.4,11.0,1.4,11.0,1.4,11.0,7.8,11.0
gemma-2-9b-it,INTJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.7050701824154494,0.45424316347224,0.45424316347224,0.35580256087243295,0.29492981758455067,34.13333333333333,200.0,0.9510000000000001,33.55016447582093,190.2,100.0,4.866666666666666,0.024333333333333332,0.8263333333333333,33.794251282501996,165.26666666666668,100.0,4.4,0.022000000000000002,0.554,41.23728854535784,110.8,100.0,3.066666666666667,0.015333333333333334,9159.245205783525,-8.407547942164745,-15.616512939579483,5.0,0.26666666666666666,5.0,0.665546162923177,0.0,1.0,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.86135848887962,0.8,75.32015428264049,81.31024804818291,1.180159872250202,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.0915136730555201,0.0,0.5,2.5535129566378604e-18,0.0915136730555201,0.0,0.4,0.0,0.11049359781891763,0.0,2.4,11.0,2.4,11.0,8.0,11.0,5.133333333333334,11.0,5.133333333333334,11.0,5.133333333333334,11.0,7.533333333333333,11.0
gemma-2-9b-it,INTJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.6785885320668932,0.47391146793310684,0.47391146793310684,0.3740114679331068,0.3214114679331068,66.8,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10222.092060161634,2.2209206016163368,-6.943794102932481,4.0,0.4,4.0,0.535766143798828,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.05217706413378635,0.0,0.5,9.992007221626408e-19,0.05217706413378635,0.0,0.4,0.0,0.064971330167233,0.0,4.4,11.0,,0.0,3.8,11.0,4.8,11.0,4.8,11.0,4.8,11.0,6.2,11.0
gemma-2-9b-it,INTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.5794336962257661,0.25937265623628336,0.25937265623628336,0.16322280879359036,0.42056630377423376,90.1,200.0,0.59,97.3065778035352,118.0,58.333333333333336,4.0,0.02,0.579,97.4107683000605,115.8,58.333333333333336,4.0,0.02,0.568,97.34194371362513,113.6,58.333333333333336,4.0,0.02,14905.42975406193,49.05429754061931,-5.159867665810094,7.8,0.0,7.8,1.0804769430068888,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.48125468752743333,0.0,0.5,3.1641356201816966e-18,0.48125468752743333,0.0,0.4,0.0,0.5919429780160241,0.0,7.4,11.0,3.0,11.0,6.4,11.0,8.6,11.0,8.6,11.0,8.4,11.0,5.0,11.0
gemma-2-9b-it,INTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.25606001889591634,0.37638844872630073,0.37638844872630073,0.27963011331325804,0.7439399811040838,92.86666666666666,200.0,0.9510000000000001,92.7266783102761,190.2,100.0,33.0,0.165,0.8263333333333333,93.20942626954317,165.26666666666668,100.0,30.333333333333332,0.15166666666666667,0.554,95.29042951872769,110.8,100.0,22.133333333333333,0.11066666666666668,6906.606075317035,-30.93393924682965,-37.82617553747968,33.53333333333333,0.0,33.53333333333333,0.9994797108428979,0.0,1.0,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.9712960438022584,0.8,75.32015428264049,81.31024804818291,1.120865246435436,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.24722310254739857,0.0,0.5,2.5535129566378604e-18,0.24722310254739857,0.0,0.4,0.0,0.30092471671685506,0.0,7.333333333333333,11.0,6.4,11.0,3.0,11.0,7.0,11.0,7.0,11.0,7.0,11.0,3.0,11.0
gemma-2-9b-it,INTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.3087365807712031,0.35708771436853814,0.35708771436853814,0.2711784302938855,0.691263419228797,88.1,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10719.006141073889,7.190061410738879,-19.09756255809105,27.0,0.0,27.0,0.9944583860474199,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.28582457126292365,0.0,0.5,9.992007221626408e-19,0.28582457126292365,0.0,0.4,0.0,0.32205392426528623,0.0,8.0,11.0,,0.0,5.8,11.0,8.6,11.0,8.6,11.0,8.6,11.0,2.8,11.0
gemma-2-9b-it,ISFJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,79.8,200.0,0.59,99.66526610644257,118.0,,0.0,0.0,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,1.0,0.0,0.8,1.298960938811433e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,3.4,11.0,3.6,11.0,0.0,11.0,6.8,11.0,4.8,11.0,4.8,11.0,6.8,11.0
gemma-2-9b-it,ISFJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999993,0.09999999999999996,0.0,0.03333333333333333,200.0,0.9510000000000001,0.0,190.2,,0.0,0.0,0.8263333333333333,0.0,165.26666666666668,,0.0,0.0,0.554,0.0,110.8,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,1.0,0.0,0.8,0.0,0.7500000000000001,0.0,0.7,0.0,0.8571428571428572,0.0,0.0,11.0,0.0,11.0,7.4,11.0,7.8,11.0,5.8,11.0,5.8,11.0,7.8,11.0
gemma-2-9b-it,ISFJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,50.8,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,1.0,0.0,1.0,0.0,0.8,1.7652546091539986e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,0.4,11.0,,0.0,1.8,11.0,6.0,11.0,5.0,11.0,5.0,11.0,6.0,11.0
gemma-2-9b-it,ISFJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,79.8,200.0,0.59,99.66526610644257,118.0,,0.0,0.0,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,1.0,0.0,0.8,1.298960938811433e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,3.4,11.0,3.6,11.0,0.0,11.0,6.8,11.0,4.8,11.0,4.8,11.0,6.8,11.0
gemma-2-9b-it,ISFJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.9784825481537003,0.021517451846299714,0.17947519523842217,0.08916666666666663,0.021517451846299714,10.866666666666667,200.0,0.9510000000000001,10.811725293132328,190.2,100.0,0.26666666666666666,0.0013333333333333333,0.8263333333333333,10.696935626102292,165.26666666666668,100.0,0.26666666666666666,0.0013333333333333333,0.554,11.241436065736805,110.8,100.0,0.26666666666666666,0.0013333333333333333,9943.208332817952,-0.5679166718204761,-1.1691028974488225,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.056666666666666664,0.0,1.0,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,1.2847782418051117,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,0.9784825481537003,0.0,0.8,0.0,0.7756560059519724,0.0,0.7,0.0,0.8726190476190477,0.0,1.1333333333333333,11.0,1.1333333333333333,11.0,7.6,11.0,7.8,11.0,6.666666666666667,11.0,6.666666666666667,11.0,7.8,11.0
gemma-2-9b-it,ISFJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.899446343534211,0.10055365646578898,0.13749494191448133,0.058224133942209266,0.10055365646578898,70.7,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10126.469418280347,1.2646941828034723,-2.61382024431307,0.6,0.4,0.6,0.13999999999999999,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,1.0,0.0,0.899446343534211,0.0,0.8,1.7652546091539986e-17,0.8281313226068983,0.0,0.7,0.0,0.9168226657968439,0.0,5.4,11.0,,0.0,4.2,11.0,5.8,11.0,8.0,11.0,8.0,11.0,5.6,11.0
gemma-3-4b-it,ENTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.1406670550770625,0.2462609745324024,0.18733867803430754,0.09346401480473246,0.8593329449229374,32.3,200.0,0.59,20.626482872967557,118.0,20.626482872967557,118.0,0.59,0.579,20.334124435757833,115.8,20.334124435757833,115.8,0.579,0.568,20.00144677720934,113.6,20.00144677720934,113.6,0.568,18073.545927885414,80.73545927885414,-10.291384175856722,200.0,0.0,169.0,23.2896506195244,0.0,0.7,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.6921737818344971,0.0,0.9000000000000001,6.036837696399288e-18,0.7918459132952138,0.0,0.8,0.0,0.8831699814940844,0.0,1.0,11.0,1.0,11.0,6.2,11.0,7.0,11.0,6.8,11.0,6.8,11.0,2.4,11.0
gemma-3-4b-it,ENTJ,memory,crash,9,207.0,0.9066666666666667,0.0,200.0,0.0,0.0,0.009213379429894131,0.1987968921985064,0.10247688601738922,0.004005135814200267,0.9907866205701059,99.94444444444444,200.0,0.9533333333333334,100.0,190.66666666666666,100.0,190.66666666666666,0.9533333333333334,0.8244444444444444,100.0,164.88888888888889,100.0,164.88888888888889,0.8244444444444444,0.5472222222222222,100.0,109.44444444444444,100.0,109.44444444444444,0.5472222222222222,6036.793874192899,-39.632061258071005,-45.42653157903001,200.0,0.0,58.0,1.0,0.0,0.6777777777777777,100.0,99.66666666666667,,1.0,0.05555555555555555,63.27777777777778,100.0,99.66666666666667,100.0,99.61151158711276,,1.0,100.0,100.0,,1.0,0.0,63.42427739678557,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,82.15336110170506,100.0,1.0,0.6666666666666666,65.00571094318795,100.0,,1.0,0.0,-39.48933147723281,,1.0,0.0,-20.8270573272599,-39.976797668313814,-39.48933147723281,0.8,7.000572960830849e-18,0.751503884751867,0.0,0.9000000000000001,4.032268346381645e-18,0.886136793314012,0.0,0.8,0.0,0.9949935802322497,0.0,6.444444444444445,11.0,5.555555555555555,11.0,2.4444444444444446,11.0,9.0,11.0,5.666666666666667,11.0,5.444444444444445,11.0,4.0,11.0
gemma-3-4b-it,ENTJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.05132812336989565,0.2047935379570442,0.1223555199569684,0.028060830663469927,0.9486718766301043,50.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11761.428858349913,17.614288583499132,-22.61345218681616,200.0,0.0,134.2,8.04808916776347,0.0,0.58,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.7440080775536948,0.0,0.9000000000000001,5.9119376061289584e-18,0.8640494222700351,0.0,0.8,0.0,0.9649239616706626,0.0,2.8,11.0,,0.0,8.2,11.0,7.4,11.0,7.0,11.0,7.0,11.0,2.6,11.0
gemma-3-4b-it,ENTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.46140018975754077,0.4298547291681234,0.43799208881371443,0.34562745946283213,0.5385998102424592,59.8,200.0,0.59,64.68023043412393,118.0,64.7955986152947,117.8,0.589,0.579,65.05778150061272,115.8,65.05778150061272,115.8,0.579,0.568,65.4260076371764,113.6,65.4260076371764,113.6,0.568,12187.481334833903,21.874813348339025,-8.706932916170835,199.8,0.0,140.6,9.321825672817504,0.0,0.82,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.46268158853984576,0.0,0.9000000000000001,6.036837696399288e-18,0.5133421235403175,0.0,0.8,0.0,0.56796567567146,0.0,1.0,11.0,1.4,11.0,4.0,11.0,4.0,11.0,5.4,11.0,5.2,11.0,3.8,11.0
gemma-3-4b-it,ENTJ,static,crash,9,207.0,0.9066666666666667,0.0,200.0,0.0,0.0,0.043812174079107084,0.19879394223287694,0.11645555301220273,0.021303058155991997,0.9561878259208929,97.72222222222223,200.0,0.9533333333333334,98.02100432019515,190.66666666666666,98.0855993589904,190.55555555555554,0.9527777777777777,0.8244444444444444,98.38133340216673,164.88888888888889,98.38133340216673,164.88888888888889,0.8244444444444444,0.5472222222222222,98.81309255460155,109.44444444444444,98.81309255460155,109.44444444444444,0.5472222222222222,6250.236441530929,-37.497635584690705,-45.07434691415753,199.88888888888889,0.0,106.0,2.802704915122922,0.0,0.7333333333333333,100.0,99.66666666666667,,1.0,0.05555555555555555,63.27777777777778,100.0,99.66666666666667,100.0,99.61151158711276,,1.0,100.0,100.0,,1.0,0.0,63.42427739678557,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,82.15336110170506,100.0,0.9761445076439518,0.6666666666666666,65.00571094318795,100.0,,1.0,0.0,-39.48933147723281,,1.0,0.0,-20.8270573272599,-39.976797668313814,-39.48933147723281,0.8,7.000572960830849e-18,0.7515075722089039,0.0,0.9000000000000001,4.032268346381645e-18,0.8706049410975525,0.0,0.8,0.0,0.97337117730501,0.0,5.444444444444445,11.0,5.222222222222222,11.0,4.0,11.0,7.666666666666667,11.0,5.0,11.0,5.0,11.0,4.0,11.0
gemma-3-4b-it,ENTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.19456632966546522,0.2559115645115737,0.21495496153648155,0.12523894708851946,0.8054336703345347,50.3,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11120.584140337654,11.205841403376535,-20.163882664586772,199.8,0.0,191.6,11.265359332013157,0.0,0.76,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.6801105443605329,0.0,0.9000000000000001,5.9119376061289584e-18,0.7611611538483539,0.0,0.8,0.0,0.8434513161393508,0.0,3.2,11.0,,0.0,8.6,11.0,7.4,11.0,7.0,11.0,7.0,11.0,3.4,11.0
gemma-3-4b-it,INTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.5021254249325455,0.43923028890000093,0.43923028890000093,0.3406979663771329,0.4978745750674545,66.9,200.0,0.59,72.33452799363687,118.0,70.93398237964539,112.8,0.564,0.579,72.86200691826826,115.8,71.339341915158,110.8,0.554,0.568,73.39284483565442,113.6,71.86446293370396,108.6,0.5429999999999999,12016.461534098436,20.164615340984362,-8.279133316042437,187.6,0.0,124.6,9.668370019731924,0.0,0.8800000000000001,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.12153942219999805,0.0,0.5,3.1641356201816966e-18,0.12153942219999805,0.0,0.4,0.0,0.14825508405716772,0.0,1.4,11.0,1.8,11.0,4.4,11.0,7.0,11.0,7.0,11.0,7.0,11.0,3.0,11.0
gemma-3-4b-it,INTJ,memory,crash,6,82.5,0.9066666666666666,0.0,200.0,0.0,0.0,0.06899685648838551,0.4531675224350669,0.4531675224350669,0.35456550873537257,0.9310031435116145,97.25,200.0,0.9550000000000001,97.64930330241162,191.0,97.61316503697303,187.5,0.9375,0.8275,98.0736836049336,165.5,98.05267694248276,163.0,0.815,0.5475,98.68847352024922,109.5,98.67401110682307,107.83333333333333,0.5391666666666667,6278.4176179905635,-37.215823820094364,-45.43986240653448,195.66666666666666,0.0,159.83333333333334,3.8966852707807895,0.0,0.8000000000000002,100.0,94.16666666666667,,1.0,0.08333333333333333,63.26666666666666,100.0,94.16666666666667,100.0,94.0204364903946,,1.0,100.0,94.09753044128045,,1.0,0.0,63.363519529144526,100.0,94.09753044128045,100.0,96.09504090368006,,1.0,100.0,63.71396719222806,,1.0,81.9896127005566,63.71396719222806,1.8120202270980497,0.6666666666666666,64.88569917064837,80.55555555555556,1.1690705549531235,0.3333333333333333,0.0,-24.75493903064317,,1.0,0.0,-21.458059701624723,-40.026058607927816,-24.75493903064317,0.5,3.839521293495333e-18,0.0936649551298661,0.0,0.5,3.839521293495333e-18,0.0936649551298661,0.0,0.4000000000000001,0.0,0.11358622816156859,0.0,7.833333333333333,11.0,7.333333333333333,11.0,3.0,11.0,7.0,11.0,7.0,11.0,7.0,11.0,3.0,11.0
gemma-3-4b-it,INTJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.25460839773704536,0.40907221940777,0.40907221940777,0.31144461938066825,0.7453916022629546,54.3,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11124.163089877671,11.24163089877671,-19.029332905596906,185.8,0.0,181.6,12.80836041893017,0.0,0.8800000000000001,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.18185556118446006,0.0,0.5,9.992007221626408e-19,0.18185556118446006,0.0,0.4,0.0,0.22138845154832937,0.0,4.2,11.0,,0.0,8.6,11.0,8.0,11.0,8.0,11.0,8.0,11.0,2.6,11.0
gemma-3-4b-it,INTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.6515739542560958,0.4331736476788076,0.4331736476788076,0.3360443069956035,0.34842604574390423,82.0,200.0,0.59,89.80043170140121,118.0,87.74886859006355,98.2,0.491,0.579,90.47784137620798,115.8,88.36582489538577,96.4,0.48200000000000004,0.568,90.7888932835663,113.6,88.77698997692755,94.8,0.47400000000000003,11954.56239282266,19.545623928226597,-6.0873595281841855,135.2,0.0,60.6,5.928846497642421,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.13365270464238488,0.0,0.5,3.1641356201816966e-18,0.13365270464238488,0.0,0.4,0.0,0.15988923251099124,0.0,6.8,11.0,2.0,11.0,4.2,11.0,7.0,11.0,7.0,11.0,7.0,11.0,4.6,11.0
