scenario,seed,persona,policy,theta,phase7,phase6,abs_diff
crash,40,ENTJ,band_hi,0.12,0.2030240737580214,0.2030240737580214,0.0
crash,40,ENTJ,band_lo,0.03,0.028333333333333335,0.0283333333333333,3.469446951953614e-17
crash,40,ENTJ,band_lo,0.05,0.013513513513513514,0.0135135135135135,1.3877787807814457e-17
crash,40,ENTJ,band_lo,0.08,0.0,0.0,0.0
crash,40,ENTJ,band_lo,0.12,0.0,0.0,0.0
crash,40,ENTJ,constant_mix,0.03,0.10053951759586867,0.1005395175958686,6.938893903907228e-17
crash,40,ENTJ,constant_mix,0.05,0.10086890890935847,0.1008689089093584,6.938893903907228e-17
crash,40,ENTJ,constant_mix,0.08,0.10266961365263837,0.1026696136526383,6.938893903907228e-17
crash,40,ENTJ,constant_mix,0.12,0.10572149777222901,0.105721497772229,1.3877787807814457e-17
crash,40,ENTJ,mandate_conditional_oracle,0.03,0.012162242414440838,0.0121622424144408,3.8163916471489756e-17
crash,40,ENTJ,mandate_conditional_oracle,0.05,0.00020423196525847217,0.0002042319652584,7.218075963322246e-17
crash,40,ENTJ,mandate_conditional_oracle,0.08,0.0,0.0,0.0
crash,40,ENTJ,mandate_conditional_oracle,0.12,0.0,0.0,0.0
crash,40,ENTJ,rule_analyst,0.03,0.03664677941520194,0.0366467794152019,4.163336342344337e-17
crash,40,ENTJ,rule_analyst,0.05,0.02699477743005721,0.0269947774300572,1.0408340855860843e-17
crash,40,ENTJ,rule_analyst,0.08,0.0,0.0,0.0
crash,40,ENTJ,rule_analyst,0.12,0.0,0.0,0.0
crash,40,ENTJ,rule_p_sma50,0.03,0.04020483226838431,0.0402048322683843,1.3877787807814457e-17
crash,40,ENTJ,rule_p_sma50,0.05,0.025748793663589925,0.0257487936635899,2.42861286636753e-17
crash,40,ENTJ,rule_p_sma50,0.08,0.0,0.0,0.0
crash,40,ENTJ,rule_p_sma50,0.12,0.0,0.0,0.0
crash,40,ENTJ,rule_rsi,0.03,0.040096880015814226,0.0400968800158142,2.7755575615628914e-17
crash,40,ENTJ,rule_rsi,0.05,0.020253699387254298,0.0202536993872542,9.71445146547012e-17
crash,40,ENTJ,rule_rsi,0.08,0.0,0.0,0.0
crash,40,ENTJ,rule_rsi,0.12,0.0,0.0,0.0
crash,40,INTJ,L5_full_level_free,0.03,0.038490299308135176,0.0384902993081351,7.632783294297951e-17
crash,40,INTJ,L5_full_level_free,0.05,0.023515635488145826,0.0235156354881458,2.42861286636753e-17
crash,40,INTJ,L5_full_level_free,0.08,0.0037165941703735834,0.0037165941703735,8.326672684688674e-17
crash,40,INTJ,L5_full_level_free,0.12,0.0032398672118139184,0.0032398672118139,1.8214596497756474e-17
crash,40,INTJ,L5_level_free,0.03,0.04013204139003068,0.0401320413900306,8.326672684688674e-17
crash,40,INTJ,L5_level_free,0.05,0.023515635488147817,0.0235156354881478,1.734723475976807e-17
crash,40,INTJ,L5_level_free,0.08,0.0037165941703735717,0.0037165941703735,7.155734338404329e-17
crash,40,INTJ,L5_level_free,0.12,0.003239867211813885,0.0032398672118138,8.500145032286355e-17
crash,40,INTJ,always_hold,0.03,0.18922743681438614,0.1892274368143861,2.7755575615628914e-17
crash,40,INTJ,always_hold,0.05,0.21195728911977557,0.2119572891197755,8.326672684688674e-17
crash,40,INTJ,always_hold,0.08,0.253733063942865,0.253733063942865,0.0
crash,40,INTJ,always_hold,0.12,0.2745942129727118,0.2745942129727118,0.0
crash,40,INTJ,band_hi,0.03,0.17325747288267004,0.17325747288267,5.551115123125783e-17
crash,40,INTJ,band_hi,0.05,0.18841288542276546,0.1884128854227654,5.551115123125783e-17
crash,40,INTJ,band_hi,0.08,0.20255721234922724,0.2025572123492272,5.551115123125783e-17
crash,40,INTJ,band_hi,0.12,0.20230172079380138,0.2023017207938013,8.326672684688674e-17
crash,40,INTJ,band_lo,0.03,0.03137487828160371,0.0313748782816037,6.938893903907228e-18
crash,40,INTJ,band_lo,0.05,0.016933765746094585,0.0169337657460945,8.673617379884035e-17
crash,40,INTJ,band_lo,0.08,0.0037165941703736064,0.0037165941703736,6.5052130349130266e-18
crash,40,INTJ,band_lo,0.12,0.0032398672118139184,0.0032398672118139,1.8214596497756474e-17
crash,40,INTJ,constant_mix,0.03,0.10133345009046753,0.1013334500904675,2.7755575615628914e-17
crash,40,INTJ,constant_mix,0.05,0.10172419645380817,0.1017241964538081,6.938893903907228e-17
crash,40,INTJ,constant_mix,0.08,0.10185785167232113,0.1018578516723211,2.7755575615628914e-17
crash,40,INTJ,constant_mix,0.12,0.10346459218931663,0.1034645921893166,2.7755575615628914e-17
crash,40,INTJ,mandate_conditional_oracle,0.03,0.020652008237924634,0.0206520082379246,3.469446951953614e-17
crash,40,INTJ,mandate_conditional_oracle,0.05,0.003198931064622015,0.003198931064622,1.5178830414797062e-17
crash,40,INTJ,mandate_conditional_oracle,0.08,0.003159837477406896,0.0031598374774068,9.627715291671279e-17
crash,40,INTJ,mandate_conditional_oracle,0.12,0.003239867407978314,0.0032398674079783,1.3877787807814457e-17
crash,40,INTJ,rule_analyst,0.03,0.03947983165297563,0.0394798316529756,3.469446951953614e-17
crash,40,INTJ,rule_analyst,0.05,0.03027276626359419,0.0302727662635941,9.020562075079397e-17
crash,40,INTJ,rule_analyst,0.08,0.003716594170373591,0.0037165941703735,9.063930161978817e-17
crash,40,INTJ,rule_analyst,0.12,0.0032398672118139405,0.0032398672118139,4.0332320816460765e-17
crash,40,INTJ,rule_p_sma50,0.03,0.04280129561592649,0.0428012956159264,9.020562075079397e-17
crash,40,INTJ,rule_p_sma50,0.05,0.028777957947304488,0.0287779579473044,8.673617379884035e-17
crash,40,INTJ,rule_p_sma50,0.08,0.0037165941703735873,0.0037165941703735,8.716985466783456e-17
crash,40,INTJ,rule_p_sma50,0.12,0.003239867211813907,0.0032398672118139,6.938893903907228e-18
crash,40,INTJ,rule_rsi,0.03,0.04300692154484157,0.0430069215448415,6.938893903907228e-17
crash,40,INTJ,rule_rsi,0.05,0.023524059138349433,0.0235240591383494,3.122502256758253e-17
crash,40,INTJ,rule_rsi,0.08,0.003780884188612135,0.0037808841886121,3.5128150388530344e-17
crash,40,INTJ,rule_rsi,0.12,0.0032398672118139293,0.0032398672118139,2.905661822261152e-17
crash,40,ISFJ,L5_full_level_free,0.03,0.03851518608661516,0.0385151860866151,6.245004513516506e-17
crash,40,ISFJ,L5_full_level_free,0.05,0.023510417102027933,0.0235104171020279,3.469446951953614e-17
crash,40,ISFJ,L5_full_level_free,0.08,0.0039011153599569407,0.0039011153599569,4.0766001685454967e-17
crash,40,ISFJ,L5_full_level_free,0.12,0.004714835448924282,0.0047148354489242,8.239936510889834e-17
crash,40,ISFJ,L5_level_free,0.03,0.040224457472912985,0.0402244574729129,8.326672684688674e-17
crash,40,ISFJ,L5_level_free,0.05,0.02351042289705932,0.0235104228970593,1.734723475976807e-17
crash,40,ISFJ,L5_level_free,0.08,0.0039011153599566267,0.0039011153599566,2.688821387764051e-17
crash,40,ISFJ,L5_level_free,0.12,0.004714835448924326,0.0047148354489243,2.6020852139652106e-17
crash,40,ISFJ,always_hold,0.03,0.14635634850240453,0.1463563485024045,2.7755575615628914e-17
crash,40,ISFJ,always_hold,0.05,0.16005944796247915,0.1600594479624791,5.551115123125783e-17
crash,40,ISFJ,always_hold,0.08,0.18264677768704637,0.1826467776870463,8.326672684688674e-17
crash,40,ISFJ,always_hold,0.12,0.1921107525913354,0.1921107525913354,0.0
crash,40,ISFJ,band_hi,0.03,0.1738376936869623,0.1738376936869623,0.0
crash,40,ISFJ,band_hi,0.05,0.1883936919923372,0.1883936919923372,0.0
crash,40,ISFJ,band_hi,0.08,0.2019540503339581,0.2019540503339581,0.0
crash,40,ISFJ,band_hi,0.12,0.20185390045308313,0.2018539004530831,2.7755575615628914e-17
crash,40,ISFJ,band_lo,0.03,0.0313169219117078,0.0313169219117078,0.0
crash,40,ISFJ,band_lo,0.05,0.016895648564670185,0.0168956485646701,8.326672684688674e-17
crash,40,ISFJ,band_lo,0.08,0.0039011153599569446,0.0039011153599569,4.466912950640278e-17
crash,40,ISFJ,band_lo,0.12,0.004714835448924326,0.0047148354489243,2.6020852139652106e-17
crash,40,ISFJ,constant_mix,0.03,0.10078259804333287,0.1007825980433328,6.938893903907228e-17
crash,40,ISFJ,constant_mix,0.05,0.10092470199194126,0.1009247019919412,5.551115123125783e-17
crash,40,ISFJ,constant_mix,0.08,0.10176158902521927,0.1017615890252192,6.938893903907228e-17
crash,40,ISFJ,constant_mix,0.12,0.10121402322450627,0.1012140232245062,6.938893903907228e-17
crash,40,ISFJ,mandate_conditional_oracle,0.03,0.0194469541490157,0.0194469541490157,0.0
crash,40,ISFJ,mandate_conditional_oracle,0.05,0.003319104565737297,0.0033191045657372,9.71445146547012e-17
crash,40,ISFJ,mandate_conditional_oracle,0.08,0.0040516539441155745,0.0040516539441155,7.45931094670027e-17
crash,40,ISFJ,mandate_conditional_oracle,0.12,0.004714835466444911,0.0047148354664449,1.1275702593849246e-17
crash,40,ISFJ,rule_analyst,0.03,0.039464648813284244,0.0394646488132842,4.163336342344337e-17
crash,40,ISFJ,rule_analyst,0.05,0.030279953602553856,0.0302799536025538,5.551115123125783e-17
crash,40,ISFJ,rule_analyst,0.08,0.003901115359956937,0.0039011153599569,3.686287386450715e-17
crash,40,ISFJ,rule_analyst,0.12,0.004714835448924282,0.0047148354489242,8.239936510889834e-17
crash,40,ISFJ,rule_p_sma50,0.03,0.04268138594102336,0.0426813859410233,5.551115123125783e-17
crash,40,ISFJ,rule_p_sma50,0.05,0.02876620512873971,0.0287662051287397,1.0408340855860843e-17
crash,40,ISFJ,rule_p_sma50,0.08,0.003901115359956956,0.0039011153599569,5.594483210025203e-17
crash,40,ISFJ,rule_p_sma50,0.12,0.004714835448924282,0.0047148354489242,8.239936510889834e-17
crash,40,ISFJ,rule_rsi,0.03,0.04285178995104955,0.0428517899510495,5.551115123125783e-17
crash,40,ISFJ,rule_rsi,0.05,0.02345832045879471,0.0234583204587947,6.938893903907228e-18
crash,40,ISFJ,rule_rsi,0.08,0.003953504021278606,0.0039535040212786,6.071532165918825e-18
crash,40,ISFJ,rule_rsi,0.12,0.004714835448924304,0.0047148354489243,3.469446951953614e-18
crash,41,ENTJ,L5_full_level_free,0.03,0.026798892100865696,0.0267988921008656,9.71445146547012e-17
crash,41,ENTJ,L5_full_level_free,0.05,0.024821409533299046,0.024821409533299,4.5102810375396984e-17
crash,41,ENTJ,L5_full_level_free,0.08,0.019481543448514875,0.0194815434485148,7.632783294297951e-17
crash,41,ENTJ,L5_full_level_free,0.12,0.011348250384785775,0.0113482503847857,7.45931094670027e-17
crash,41,ENTJ,L5_full_level_free,0.2,0.0,0.0,0.0
crash,41,ENTJ,L5_level_free,0.03,0.04182926857077039,0.0418292685707703,9.020562075079397e-17
crash,41,ENTJ,L5_level_free,0.05,0.04114119151168529,0.0411411915116852,9.020562075079397e-17
crash,41,ENTJ,L5_level_free,0.08,0.035901630129522605,0.0359016301295226,6.938893903907228e-18
crash,41,ENTJ,L5_level_free,0.12,0.024572944905275552,0.0245729449052755,5.204170427930421e-17
crash,41,ENTJ,L5_level_free,0.2,0.006826124246790583,0.0068261242467905,8.326672684688674e-17
crash,41,ENTJ,always_hold,0.03,0.1704221284544029,0.1704221284544029,0.0
crash,41,ENTJ,always_hold,0.05,0.17248452962773658,0.1724845296277365,8.326672684688674e-17
crash,41,ENTJ,always_hold,0.08,0.1755465814385555,0.1755465814385555,0.0
crash,41,ENTJ,always_hold,0.12,0.17882579950023197,0.1788257995002319,8.326672684688674e-17
crash,41,ENTJ,always_hold,0.2,0.18875904180034503,0.188759041800345,2.7755575615628914e-17
crash,41,ENTJ,band_hi,0.03,0.19741628135980074,0.1974162813598007,5.551115123125783e-17
crash,41,ENTJ,band_hi,0.05,0.19882057179837861,0.1988205717983786,2.7755575615628914e-17
crash,41,ENTJ,band_hi,0.08,0.20056167604446448,0.2005616760444644,8.326672684688674e-17
crash,41,ENTJ,band_hi,0.12,0.20093250182300917,0.2009325018230091,8.326672684688674e-17
crash,41,ENTJ,band_hi,0.2,0.202325821112544,0.202325821112544,0.0
crash,41,ENTJ,band_lo,0.03,0.002857142857142857,0.0028571428571428,5.724587470723463e-17
crash,41,ENTJ,band_lo,0.05,0.0014814814814814816,0.0014814814814814,8.153200337090993e-17
crash,41,ENTJ,band_lo,0.08,0.0,0.0,0.0
crash,41,ENTJ,band_lo,0.12,0.0,0.0,0.0
crash,41,ENTJ,band_lo,0.2,0.0,0.0,0.0
crash,41,ENTJ,constant_mix,0.03,0.09951192681780723,0.0995119268178072,2.7755575615628914e-17
crash,41,ENTJ,constant_mix,0.05,0.09952377421130225,0.0995237742113022,5.551115123125783e-17
crash,41,ENTJ,constant_mix,0.08,0.0997102776268342,0.0997102776268342,0.0
crash,41,ENTJ,constant_mix,0.12,0.09998761499714492,0.0999876149971449,2.7755575615628914e-17
crash,41,ENTJ,constant_mix,0.2,0.10005487218962152,0.1000548721896215,1.3877787807814457e-17
crash,41,ENTJ,mandate_conditional_oracle,0.03,0.0029741375854455162,0.0029741375854455,1.6046192152785466e-17
crash,41,ENTJ,mandate_conditional_oracle,0.05,5.926518577785371e-07,5.926518577785371e-07,0.0
crash,41,ENTJ,mandate_conditional_oracle,0.08,0.0,0.0,0.0
crash,41,ENTJ,mandate_conditional_oracle,0.12,0.0,0.0,0.0
crash,41,ENTJ,mandate_conditional_oracle,0.2,0.0,0.0,0.0
crash,41,ENTJ,rule_analyst,0.03,0.13669673639439225,0.1366967363943922,5.551115123125783e-17
crash,41,ENTJ,rule_analyst,0.05,0.13735936406198573,0.1373593640619857,2.7755575615628914e-17
crash,41,ENTJ,rule_analyst,0.08,0.13429724221043615,0.1342972422104361,5.551115123125783e-17
crash,41,ENTJ,rule_analyst,0.12,0.13036258759575667,0.1303625875957566,5.551115123125783e-17
crash,41,ENTJ,rule_analyst,0.2,0.12228613707140218,0.1222861370714021,8.326672684688674e-17
crash,41,ENTJ,rule_p_sma50,0.03,0.07660488986695962,0.0766048898669596,2.7755575615628914e-17
crash,41,ENTJ,rule_p_sma50,0.05,0.07504242095803673,0.0750424209580367,2.7755575615628914e-17
crash,41,ENTJ,rule_p_sma50,0.08,0.06531209533084872,0.0653120953308487,2.7755575615628914e-17
crash,41,ENTJ,rule_p_sma50,0.12,0.05659145945373432,0.0565914594537343,2.0816681711721685e-17
crash,41,ENTJ,rule_p_sma50,0.2,0.019995397101853864,0.0199953971018538,6.245004513516506e-17
crash,41,ENTJ,rule_rsi,0.03,0.07063430626873685,0.0706343062687368,4.163336342344337e-17
crash,41,ENTJ,rule_rsi,0.05,0.07033925865381947,0.0703392586538194,6.938893903907228e-17
crash,41,ENTJ,rule_rsi,0.08,0.0601077763876575,0.0601077763876575,0.0
crash,41,ENTJ,rule_rsi,0.12,0.05089558248003148,0.0508955824800314,8.326672684688674e-17
crash,41,ENTJ,rule_rsi,0.2,0.019993310801048547,0.0199933108010485,4.85722573273506e-17
crash,41,INTJ,L5_full_level_free,0.03,0.029354476954506714,0.0293544769545067,1.3877787807814457e-17
crash,41,INTJ,L5_full_level_free,0.05,0.02742045599719916,0.0274204559971991,5.898059818321144e-17
crash,41,INTJ,L5_full_level_free,0.08,0.021888944546959686,0.0218889445469596,8.673617379884035e-17
crash,41,INTJ,L5_full_level_free,0.12,0.01378408525970921,0.0137840852597092,1.0408340855860843e-17
crash,41,INTJ,L5_full_level_free,0.2,0.002225704710345748,0.0022257047103457,4.8138576458356397e-17
crash,41,INTJ,L5_level_free,0.03,0.04388046155592044,0.0438804615559204,3.469446951953614e-17
crash,41,INTJ,L5_level_free,0.05,0.04322280755440273,0.0432228075544027,2.7755575615628914e-17
crash,41,INTJ,L5_level_free,0.08,0.03780749604830593,0.0378074960483059,3.469446951953614e-17
crash,41,INTJ,L5_level_free,0.12,0.02648515893994485,0.0264851589399448,4.85722573273506e-17
crash,41,INTJ,L5_level_free,0.2,0.008781995413271574,0.0087819954132715,7.45931094670027e-17
crash,41,INTJ,always_hold,0.03,0.24580750120654535,0.2458075012065453,5.551115123125783e-17
crash,41,INTJ,always_hold,0.05,0.2499309419464279,0.2499309419464279,0.0
crash,41,INTJ,always_hold,0.08,0.2553768276661938,0.2553768276661938,0.0
crash,41,INTJ,always_hold,0.12,0.2606478631803304,0.2606478631803304,0.0
crash,41,INTJ,always_hold,0.2,0.27570856763854185,0.2757085676385418,5.551115123125783e-17
crash,41,INTJ,band_hi,0.03,0.19713376556352605,0.197133765563526,5.551115123125783e-17
crash,41,INTJ,band_hi,0.05,0.1984515339173062,0.1984515339173062,0.0
crash,41,INTJ,band_hi,0.08,0.20000404392561735,0.2000040439256173,5.551115123125783e-17
crash,41,INTJ,band_hi,0.12,0.20014426028068677,0.2001442602806867,8.326672684688674e-17
crash,41,INTJ,band_hi,0.2,0.2006544216253553,0.2006544216253553,0.0
crash,41,INTJ,band_lo,0.03,0.005403853962056167,0.0054038539620561,6.678685382510707e-17
crash,41,INTJ,band_lo,0.05,0.004064330810994938,0.0040643308109949,3.8163916471489756e-17
crash,41,INTJ,band_lo,0.08,0.0025615427064200093,0.00256154270642,9.107298248878237e-18
crash,41,INTJ,band_lo,0.12,0.0024699145128105286,0.0024699145128105,2.862293735361732e-17
crash,41,INTJ,band_lo,0.2,0.002224723495584531,0.0022247234955845,3.0791341698588326e-17
crash,41,INTJ,constant_mix,0.03,0.09988374143644432,0.0998837414364443,2.7755575615628914e-17
crash,41,INTJ,constant_mix,0.05,0.09981931110022409,0.099819311100224,8.326672684688674e-17
crash,41,INTJ,constant_mix,0.08,0.0998807185673969,0.0998807185673969,0.0
crash,41,INTJ,constant_mix,0.12,0.10000707263690882,0.1000070726369088,1.3877787807814457e-17
crash,41,INTJ,constant_mix,0.2,0.10055779574181194,0.1005577957418119,4.163336342344337e-17
crash,41,INTJ,mandate_conditional_oracle,0.03,0.0056556197972357815,0.0056556197972357,8.153200337090993e-17
crash,41,INTJ,mandate_conditional_oracle,0.05,0.0025844936156523258,0.0025844936156523,2.5587171270657905e-17
crash,41,INTJ,mandate_conditional_oracle,0.08,0.002562115475923181,0.0025621154759231,8.066464163292153e-17
crash,41,INTJ,mandate_conditional_oracle,0.12,0.002470008904159603,0.0024700089041596,3.0357660829594124e-18
crash,41,INTJ,mandate_conditional_oracle,0.2,0.0022247234955845335,0.0022247234955845,3.3393426912553537e-17
crash,41,INTJ,rule_analyst,0.03,0.1377465145568486,0.1377465145568486,0.0
crash,41,INTJ,rule_analyst,0.05,0.13834584649596202,0.138345846495962,2.7755575615628914e-17
crash,41,INTJ,rule_analyst,0.08,0.13504406165440733,0.1350440616544073,2.7755575615628914e-17
crash,41,INTJ,rule_analyst,0.12,0.13110835488528097,0.1311083548852809,8.326672684688674e-17
crash,41,INTJ,rule_analyst,0.2,0.12243062758491502,0.122430627584915,1.3877787807814457e-17
crash,41,INTJ,rule_p_sma50,0.03,0.07858935439290234,0.0785893543929023,4.163336342344337e-17
crash,41,INTJ,rule_p_sma50,0.05,0.07699784750782909,0.076997847507829,9.71445146547012e-17
crash,41,INTJ,rule_p_sma50,0.08,0.0671550861130241,0.0671550861130241,0.0
crash,41,INTJ,rule_p_sma50,0.12,0.058458682960984235,0.0584586829609842,3.469446951953614e-17
crash,41,INTJ,rule_p_sma50,0.2,0.022002978896505494,0.0220029788965054,9.367506770274758e-17
crash,41,INTJ,rule_rsi,0.03,0.0732388043473439,0.0732388043473439,0.0
crash,41,INTJ,rule_rsi,0.05,0.07298777441858521,0.0729877744185852,1.3877787807814457e-17
crash,41,INTJ,rule_rsi,0.08,0.06252384796777999,0.0625238479677799,8.326672684688674e-17
crash,41,INTJ,rule_rsi,0.12,0.05352393082014765,0.0535239308201476,4.85722573273506e-17
crash,41,INTJ,rule_rsi,0.2,0.02425627774260608,0.024256277742606,7.979727989493313e-17
crash,41,ISFJ,L5_full_level_free,0.03,0.02940121793573334,0.0294012179357333,3.8163916471489756e-17
crash,41,ISFJ,L5_full_level_free,0.05,0.027363162316928053,0.027363162316928,5.204170427930421e-17
crash,41,ISFJ,L5_full_level_free,0.08,0.022016367214162218,0.0220163672141622,1.734723475976807e-17
crash,41,ISFJ,L5_full_level_free,0.12,0.01399949392813187,0.0139994939281318,6.938893903907228e-17
crash,41,ISFJ,L5_full_level_free,0.2,0.0028935186473326114,0.0028935186473326,1.1275702593849246e-17
crash,41,ISFJ,L5_level_free,0.03,0.04407820715423883,0.0440782071542388,3.469446951953614e-17
crash,41,ISFJ,L5_level_free,0.05,0.04337682192338429,0.0433768219233842,9.020562075079397e-17
crash,41,ISFJ,L5_level_free,0.08,0.03816023945483241,0.0381602394548324,1.3877787807814457e-17
crash,41,ISFJ,L5_level_free,0.12,0.02705707973919612,0.0270570797391961,1.734723475976807e-17
crash,41,ISFJ,L5_level_free,0.2,0.009636379120769046,0.009636379120769,4.683753385137379e-17
crash,41,ISFJ,always_hold,0.03,0.17858285435886082,0.1785828543588608,2.7755575615628914e-17
crash,41,ISFJ,always_hold,0.05,0.18076069637612402,0.180760696376124,2.7755575615628914e-17
crash,41,ISFJ,always_hold,0.08,0.18345471702923064,0.1834547170292306,2.7755575615628914e-17
crash,41,ISFJ,always_hold,0.12,0.18589189248547464,0.1858918924854746,2.7755575615628914e-17
crash,41,ISFJ,always_hold,0.2,0.19265968553590263,0.1926596855359026,2.7755575615628914e-17
crash,41,ISFJ,band_hi,0.03,0.19669726822360373,0.1966972682236037,2.7755575615628914e-17
crash,41,ISFJ,band_hi,0.05,0.19808854347443788,0.1980885434744378,8.326672684688674e-17
crash,41,ISFJ,band_hi,0.08,0.1997887740669983,0.1997887740669983,0.0
crash,41,ISFJ,band_hi,0.12,0.2000288623606454,0.2000288623606454,0.0
crash,41,ISFJ,band_hi,0.2,0.2003721306696768,0.2003721306696768,0.0
crash,41,ISFJ,band_lo,0.03,0.005606486671559278,0.0056064866715592,7.806255641895632e-17
crash,41,ISFJ,band_lo,0.05,0.004177880518512622,0.0041778805185126,2.168404344971009e-17
crash,41,ISFJ,band_lo,0.08,0.0026946418266793767,0.0026946418266793,7.676151381197371e-17
